FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
ECentCherokee,NHall,44,7,0,14,17,0,58,24,0,51,31,82
ECentCherokee,Gainesville,153,25,0,45,149,0,198,174,0,178,194,372
ECentCherokee,SHall,76,7,0,51,58,0,127,65,0,83,109,192
ECentCherokee,WNewton,1,0,0,0,2,0,1,2,0,1,2,3
ECentCherokee,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,NPaulding,155,24,0,50,126,0,205,150,0,179,176,355
ECentCherokee,WPaulding,17,1,0,11,33,0,28,34,0,18,44,62
ECentCherokee,EPaulding,211,45,0,58,230,0,269,275,0,256,288,544
ECentCherokee,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,WWalton,7,0,0,5,4,0,12,4,0,7,9,16
ECentCherokee,EWalton,5,0,0,2,5,0,7,5,0,5,7,12
Woodstock,NFulton,3715,654,3,2520,6107,8,6235,6761,11,4372,8635,13007
Woodstock,Roswell,2812,462,7,1777,4411,6,4589,4873,13,3281,6194,9475
Woodstock,SandySprings,2024,304,7,480,1024,13,2504,1328,20,2335,1517,3852
Woodstock,Buckhead,1005,179,11,171,446,4,1176,625,15,1195,621,1816
Woodstock,NWAtlanta,305,76,5,63,120,1,368,196,6,386,184,570
Woodstock,NEAtlanta,704,145,22,122,309,15,826,454,37,871,446,1317
Woodstock,SWAtlanta,207,30,2,41,70,5,248,100,7,239,116,355
Woodstock,CBDAtlanta,528,132,68,89,189,10,617,321,78,728,288,1016
Woodstock,SEAtlanta,113,27,0,31,108,3,144,135,3,140,142,282
Woodstock,SFulton,60,11,0,23,64,0,83,75,0,71,87,158
Woodstock,Tri-Cities,149,37,1,27,44,0,176,81,1,187,71,258
Woodstock,Shannon,47,6,0,11,37,0,58,43,0,53,48,101
Woodstock,WCherokee,1042,191,0,659,1760,0,1701,1951,0,1233,2419,3652
Woodstock,NCherokee,395,82,0,167,317,0,562,399,0,477,484,961
Woodstock,ECentCherokee,9548,1650,2,9519,25475,2,19067,27125,4,11200,34996,46196
Woodstock,Woodstock,40478,7165,0,81534,183290,0,122012,190455,0,47643,264824,312467
Woodstock,Airport,59,20,12,6,26,0,65,46,12,91,32,123
Woodstock,NEClayton,68,36,0,20,69,1,88,105,1,104,90,194
Woodstock,Riverdale,21,8,0,14,29,0,35,37,0,29,43,72
Woodstock,SClayton,20,6,0,7,5,0,27,11,0,26,12,38
Woodstock,NWCobb,14117,2476,39,16023,40217,42,30140,42693,81,16632,56282,72914
Woodstock,NECobb,8693,1516,2,9203,22773,0,17896,24289,2,10211,31976,42187
Woodstock,SWCobb,579,108,0,241,597,0,820,705,0,687,838,1525
Woodstock,Marietta,3485,615,10,1606,4119,13,5091,4734,23,4110,5738,9848
Woodstock,Cumberland,3045,472,6,603,1494,3,3648,1966,9,3523,2100,5623
Woodstock,SCobb,640,95,0,205,490,0,845,585,0,735,695,1430
Woodstock,Chamblee,999,170,10,177,481,3,1176,651,13,1179,661,1840
Woodstock,NWDeKalb,291,43,1,73,149,7,364,192,8,335,229,564
Woodstock,NEDeKalb,223,38,1,67,161,0,290,199,1,262,228,490
Woodstock,Atlanta-DeKalb,41,5,1,9,31,1,50,36,2,47,41,88
Woodstock,Decatur,39,10,1,8,36,1,47,46,2,50,45,95
Woodstock,SWDeKalb,53,13,0,24,66,0,77,79,0,66,90,156
Woodstock,SEDeKalb,19,5,0,20,36,0,39,41,0,24,56,80
Woodstock,SDeKalb,42,12,0,15,52,1,57,64,1,54,68,122
Woodstock,WDouglas,84,20,0,18,38,0,102,58,0,104,56,160
Woodstock,EDouglas,215,44,0,49,118,0,264,162,0,259,167,426
Woodstock,WFayette,6,3,0,9,5,0,15,8,0,9,14,23
Woodstock,EFayette,15,4,0,7,6,0,22,10,0,19,13,32
Woodstock,NGwinnett,145,26,0,54,93,0,199,119,0,171,147,318
Woodstock,CentGwinnett,345,50,0,95,187,0,440,237,0,395,282,677
Woodstock,EGwinnett,22,8,0,9,27,0,31,35,0,30,36,66
Woodstock,Norcross,767,125,0,181,276,0,948,401,0,892,457,1349
Woodstock,Lilburn,67,9,0,27,57,0,94,66,0,76,84,160
Woodstock,Snellville,31,9,0,16,27,0,47,36,0,40,43,83
Woodstock,NHenry,23,5,0,10,26,0,33,31,0,28,36,64
Woodstock,EHenry,5,3,0,1,3,0,6,6,0,8,4,12
Woodstock,SHenry,7,4,0,8,6,0,15,10,0,11,14,25
Woodstock,SRockdale,5,3,0,2,10,0,7,13,0,8,12,20
Woodstock,NRockdale,12,4,0,5,2,0,17,6,0,16,7,23
Woodstock,NBarrow,9,1,0,2,2,0,11,3,0,10,4,14
Woodstock,SBarrow,6,1,0,4,0,0,10,1,0,7,4,11
Woodstock,NWBartow,264,34,0,62,106,0,326,140,0,298,168,466
Woodstock,NEBartow,253,42,0,78,217,0,331,259,0,295,295,590
Woodstock,SWBartow,355,53,0,108,340,0,463,393,0,408,448,856
Woodstock,Cartersville,2149,349,0,1180,2626,0,3329,2975,0,2498,3806,6304
Woodstock,NECarroll,43,9,0,13,26,0,56,35,0,52,39,91
Woodstock,WCarroll,2,0,0,2,0,0,4,0,0,2,2,4
Woodstock,CentralCarroll,12,2,0,4,13,0,16,15,0,14,17,31
Woodstock,SECarroll,1,0,0,1,0,0,2,0,0,1,1,2
Woodstock,WCoweta,4,0,0,0,0,0,4,0,0,4,0,4
Woodstock,NCoweta,5,3,0,6,1,0,11,4,0,8,7,15
Woodstock,SCoweta,0,1,0,0,0,0,0,1,0,1,0,1
Woodstock,SECoweta,1,0,0,0,0,0,1,0,0,1,0,1
Woodstock,NForsyth,400,67,0,84,274,0,484,341,0,467,358,825
Woodstock,Cumming,929,135,0,217,545,0,1146,680,0,1064,762,1826
Woodstock,SForsyth,565,90,0,132,216,0,697,306,0,655,348,1003
Woodstock,NHall,17,0,0,6,16,0,23,16,0,17,22,39
Woodstock,Gainesville,36,5,0,10,35,0,46,40,0,41,45,86
Woodstock,SHall,27,4,0,12,19,0,39,23,0,31,31,62
Woodstock,WNewton,6,1,0,0,4,0,6,5,0,7,4,11
Woodstock,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
Woodstock,NPaulding,704,114,0,357,1046,0,1061,1160,0,818,1403,2221
Woodstock,WPaulding,68,11,0,23,75,0,91,86,0,79,98,177
Woodstock,EPaulding,643,117,0,204,408,0,847,525,0,760,612,1372
Woodstock,NSpalding,2,0,0,0,0,0,2,0,0,2,0,2
Woodstock,SSpalding,0,0,0,1,0,0,1,0,0,0,1,1
Woodstock,WWalton,4,1,0,4,0,0,8,1,0,5,4,9
Woodstock,EWalton,5,0,0,0,0,0,5,0,0,5,0,5
Airport,NFulton,61,16,32,16,10,1,77,26,33,109,27,136
Airport,Roswell,68,20,29,9,5,0,77,25,29,117,14,131
Airport,SandySprings,247,62,136,12,39,6,259,101,142,445,57,502
Airport,Buckhead,622,128,416,56,122,25,678,250,441,1166,203,1369
Airport,NWAtlanta,550,115,344,109,156,43,659,271,387,1009,308,1317
Airport,NEAtlanta,1405,238,813,319,428,94,1724,666,907,2456,841,3297
Airport,SWAtlanta,1607,240,501,724,971,110,2331,1211,611,2348,1805,4153
Airport,CBDAtlanta,1071,221,684,309,542,201,1380,763,885,1976,1052,3028
Airport,SEAtlanta,1752,359,459,1302,1539,100,3054,1898,559,2570,2941,5511
Airport,SFulton,915,147,39,360,817,8,1275,964,47,1101,1185,2286
Airport,Tri-Cities,4258,794,405,5892,6655,313,10150,7449,718,5457,12860,18317
Airport,Shannon,3287,536,160,2562,5790,91,5849,6326,251,3983,8443,12426
Airport,WCherokee,6,0,0,3,0,0,9,0,0,6,3,9
Airport,NCherokee,1,0,0,0,0,0,1,0,0,1,0,1
Airport,ECentCherokee,20,7,4,7,8,1,27,15,5,31,16,47
Airport,Woodstock,47,22,12,9,29,0,56,51,12,81,38,119
Airport,Airport,5141,854,50,9196,8699,118,14337,9553,168,6045,18013,24058
Airport,NEClayton,3617,618,97,3124,4193,47,6741,4811,144,4332,7364,11696
Airport,Riverdale,3777,679,150,3603,6777,103,7380,7456,253,4606,10483,15089
Airport,SClayton,1469,266,40,506,815,4,1975,1081,44,1775,1325,3100
Airport,NWCobb,145,18,17,12,24,2,157,42,19,180,38,218
Airport,NECobb,123,37,23,25,46,1,148,83,24,183,72,255
Airport,SWCobb,157,19,12,16,56,0,173,75,12,188,72,260
Airport,Marietta,119,25,16,20,12,1,139,37,17,160,33,193
Airport,Cumberland,420,78,64,37,66,2,457,144,66,562,105,667
Airport,SCobb,524,92,64,52,127,4,576,219,68,680,183,863
Airport,Chamblee,330,115,322,27,85,14,357,200,336,767,126,893
Airport,NWDeKalb,429,71,188,51,74,3,480,145,191,688,128,816
Airport,NEDeKalb,473,104,221,31,60,9,504,164,230,798,100,898
Airport,Atlanta-DeKalb,337,45,150,42,102,8,379,147,158,532,152,684
Airport,Decatur,185,25,129,22,9,10,207,34,139,339,41,380
Airport,SWDeKalb,883,159,275,135,222,19,1018,381,294,1317,376,1693
Airport,SEDeKalb,706,100,237,45,162,6,751,262,243,1043,213,1256
Airport,SDeKalb,1182,204,91,276,413,8,1458,617,99,1477,697,2174
Airport,WDouglas,307,32,15,26,66,0,333,98,15,354,92,446
Airport,EDouglas,443,61,51,48,94,1,491,155,52,555,143,698
Airport,WFayette,522,82,13,114,316,1,636,398,14,617,431,1048
Airport,EFayette,957,162,10,454,981,1,1411,1143,11,1129,1436,2565
Airport,NGwinnett,84,25,17,10,12,0,94,37,17,126,22,148
Airport,CentGwinnett,166,52,66,14,45,0,180,97,66,284,59,343
Airport,EGwinnett,50,17,2,2,23,0,52,40,2,69,25,94
Airport,Norcross,170,47,78,12,44,1,182,91,79,295,57,352
Airport,Lilburn,138,17,30,21,9,0,159,26,30,185,30,215
Airport,Snellville,181,30,21,8,18,0,189,48,21,232,26,258
Airport,NHenry,1122,191,35,217,366,8,1339,557,43,1348,591,1939
Airport,EHenry,460,69,3,28,74,0,488,143,3,532,102,634
Airport,SHenry,955,153,16,120,223,1,1075,376,17,1124,344,1468
Airport,SRockdale,224,28,10,22,16,0,246,44,10,262,38,300
Airport,NRockdale,164,31,18,15,12,0,179,43,18,213,27,240
Airport,NBarrow,11,4,0,2,1,0,13,5,0,15,3,18
Airport,SBarrow,6,0,1,2,1,0,8,1,1,7,3,10
Airport,NWBartow,1,0,0,0,0,0,1,0,0,1,0,1
Airport,NEBartow,2,0,0,0,10,0,2,10,0,2,10,12
Airport,SWBartow,5,0,0,0,6,0,5,6,0,5,6,11
Airport,Cartersville,10,1,2,2,3,0,12,4,2,13,5,18
Airport,NECarroll,34,6,0,4,4,0,38,10,0,40,8,48
Airport,WCarroll,3,1,0,4,4,0,7,5,0,4,8,12
Airport,CentralCarroll,57,9,0,10,22,0,67,31,0,66,32,98
Airport,SECarroll,13,3,0,1,9,0,14,12,0,16,10,26
Airport,WCoweta,168,23,1,14,38,0,182,61,1,192,52,244
Airport,NCoweta,887,131,39,85,180,1,972,311,40,1057,266,1323
Airport,SCoweta,60,6,0,9,31,0,69,37,0,66,40,106
Airport,SECoweta,114,15,0,20,50,0,134,65,0,129,70,199
Airport,NForsyth,10,1,0,0,10,0,10,11,0,11,10,21
Airport,Cumming,19,5,5,3,15,0,22,20,5,29,18,47
Airport,SForsyth,14,6,7,4,4,1,18,10,8,27,9,36
Airport,NHall,1,2,0,0,0,0,1,2,0,3,0,3
Airport,Gainesville,4,1,0,0,9,0,4,10,0,5,9,14
Airport,SHall,12,5,0,0,8,0,12,13,0,17,8,25
Airport,WNewton,256,38,7,25,42,0,281,80,7,301,67,368
Airport,ENewton,20,1,0,3,0,0,23,1,0,21,3,24
Airport,NPaulding,35,8,0,3,6,0,38,14,0,43,9,52
Airport,WPaulding,13,1,0,0,4,0,13,5,0,14,4,18
Airport,EPaulding,236,30,6,20,15,0,256,45,6,272,35,307
Airport,NSpalding,193,28,1,13,30,0,206,58,1,222,43,265
Airport,SSpalding,82,16,0,5,36,0,87,52,0,98,41,139
Airport,WWalton,48,7,1,5,21,0,53,28,1,56,26,82
Airport,EWalton,21,2,0,3,12,0,24,14,0,23,15,38
NEClayton,NFulton,140,48,4,31,74,2,171,122,6,192,107,299
NEClayton,Roswell,118,30,4,27,31,3,145,61,7,152,61,213
NEClayton,SandySprings,530,178,60,72,125,8,602,303,68,768,205,973
NEClayton,Buckhead,1160,311,115,194,632,26,1354,943,141,1586,852,2438
NEClayton,NWAtlanta,736,157,52,224,576,26,960,733,78,945,826,1771
NEClayton,NEAtlanta,2242,463,207,879,2087,128,3121,2550,335,2912,3094,6006
NEClayton,SWAtlanta,1083,232,35,647,1399,46,1730,1631,81,1350,2092,3442
NEClayton,CBDAtlanta,2561,567,570,963,2828,318,3524,3395,888,3698,4109,7807
NEClayton,SEAtlanta,3229,727,46,4140,9207,115,7369,9934,161,4002,13462,17464
NEClayton,SFulton,722,133,1,224,502,1,946,635,2,856,727,1583
NEClayton,Tri-Cities,4259,870,84,3235,6236,104,7494,7106,188,5213,9575,14788
NEClayton,Shannon,1828,353,10,1073,2684,20,2901,3037,30,2191,3777,5968
NEClayton,WCherokee,10,0,0,2,6,0,12,6,0,10,8,18
NEClayton,NCherokee,1,1,0,0,0,0,1,1,0,2,0,2
NEClayton,ECentCherokee,29,10,1,9,31,0,38,41,1,40,40,80
NEClayton,Woodstock,53,26,0,16,32,1,69,58,1,79,49,128
NEClayton,Airport,3414,645,96,3116,4217,40,6530,4862,136,4155,7373,11528
NEClayton,NEClayton,28054,5533,227,54457,111482,481,82511,117015,708,33814,166420,200234
NEClayton,Riverdale,5210,1069,71,7285,16463,153,12495,17532,224,6350,23901,30251
NEClayton,SClayton,8026,1656,50,11047,24643,109,19073,26299,159,9732,35799,45531
NEClayton,NWCobb,153,57,0,44,124,1,197,181,1,210,169,379
NEClayton,NECobb,220,72,0,44,107,1,264,179,1,292,152,444
NEClayton,SWCobb,127,25,0,26,49,0,153,74,0,152,75,227
NEClayton,Marietta,161,70,1,36,72,3,197,142,4,232,111,343
NEClayton,Cumberland,760,200,18,111,184,6,871,384,24,978,301,1279
NEClayton,SCobb,374,62,6,83,191,1,457,253,7,442,275,717
NEClayton,Chamblee,683,180,59,107,249,12,790,429,71,922,368,1290
NEClayton,NWDeKalb,941,207,13,464,868,19,1405,1075,32,1161,1351,2512
NEClayton,NEDeKalb,878,160,12,244,560,7,1122,720,19,1050,811,1861
NEClayton,Atlanta-DeKalb,395,69,9,344,901,9,739,970,18,473,1254,1727
NEClayton,Decatur,310,48,9,158,261,15,468,309,24,367,434,801
NEClayton,SWDeKalb,1358,257,25,966,2328,18,2324,2585,43,1640,3312,4952
NEClayton,SEDeKalb,813,133,4,307,762,5,1120,895,9,950,1074,2024
NEClayton,SDeKalb,3287,656,13,3243,8322,30,6530,8978,43,3956,11595,15551
NEClayton,WDouglas,241,37,0,42,65,0,283,102,0,278,107,385
NEClayton,EDouglas,322,64,0,57,185,0,379,249,0,386,242,628
NEClayton,WFayette,768,127,0,200,433,4,968,560,4,895,637,1532
NEClayton,EFayette,1665,301,1,920,2178,5,2585,2479,6,1967,3103,5070
NEClayton,NGwinnett,91,24,0,13,52,0,104,76,0,115,65,180
NEClayton,CentGwinnett,243,65,4,49,75,2,292,140,6,312,126,438
NEClayton,EGwinnett,90,19,0,19,50,0,109,69,0,109,69,178
NEClayton,Norcross,385,80,11,71,162,4,456,242,15,476,237,713
NEClayton,Lilburn,218,54,0,49,79,1,267,133,1,272,129,401
NEClayton,Snellville,315,60,0,58,136,2,373,196,2,375,196,571
NEClayton,NHenry,6512,1193,20,7215,19029,23,13727,20222,43,7725,26267,33992
NEClayton,EHenry,1694,304,0,700,1619,0,2394,1923,0,1998,2319,4317
NEClayton,SHenry,3547,627,5,1247,3136,9,4794,3763,14,4179,4392,8571
NEClayton,SRockdale,765,143,0,253,534,2,1018,677,2,908,789,1697
NEClayton,NRockdale,423,67,0,82,220,2,505,287,2,490,304,794
NEClayton,NBarrow,12,3,0,3,1,0,15,4,0,15,4,19
NEClayton,SBarrow,20,2,0,4,10,0,24,12,0,22,14,36
NEClayton,NWBartow,1,0,0,0,0,0,1,0,0,1,0,1
NEClayton,NEBartow,0,1,0,2,2,0,2,3,0,1,4,5
NEClayton,SWBartow,1,3,0,0,10,0,1,13,0,4,10,14
NEClayton,Cartersville,6,4,0,9,9,0,15,13,0,10,18,28
NEClayton,NECarroll,24,9,0,8,18,0,32,27,0,33,26,59
NEClayton,WCarroll,5,1,0,3,0,0,8,1,0,6,3,9
NEClayton,CentralCarroll,42,7,0,18,5,0,60,12,0,49,23,72
NEClayton,SECarroll,15,0,0,5,5,0,20,5,0,15,10,25
NEClayton,WCoweta,120,13,0,23,37,0,143,50,0,133,60,193
NEClayton,NCoweta,723,112,1,125,279,0,848,391,1,836,404,1240
NEClayton,SCoweta,60,17,0,15,20,0,75,37,0,77,35,112
NEClayton,SECoweta,157,32,0,46,86,0,203,118,0,189,132,321
NEClayton,NForsyth,17,1,0,2,1,0,19,2,0,18,3,21
NEClayton,Cumming,34,12,1,20,22,0,54,34,1,47,42,89
NEClayton,SForsyth,22,13,0,18,8,0,40,21,0,35,26,61
NEClayton,NHall,1,0,0,0,1,0,1,1,0,1,1,2
NEClayton,Gainesville,2,1,0,0,7,0,2,8,0,3,7,10
NEClayton,SHall,14,5,0,4,6,0,18,11,0,19,10,29
NEClayton,WNewton,761,143,1,109,276,1,870,419,2,905,386,1291
NEClayton,ENewton,66,5,0,11,26,0,77,31,0,71,37,108
NEClayton,NPaulding,15,5,0,4,4,0,19,9,0,20,8,28
NEClayton,WPaulding,15,1,0,1,32,0,16,33,0,16,33,49
NEClayton,EPaulding,121,28,0,26,55,0,147,83,0,149,81,230
NEClayton,NSpalding,504,96,0,115,156,0,619,252,0,600,271,871
NEClayton,SSpalding,271,45,0,59,62,0,330,107,0,316,121,437
NEClayton,WWalton,123,17,0,22,29,0,145,46,0,140,51,191
NEClayton,EWalton,48,7,0,12,21,0,60,28,0,55,33,88
Riverdale,NFulton,91,31,6,15,40,1,106,71,7,128,56,184
Riverdale,Roswell,76,12,4,10,17,0,86,29,4,92,27,119
Riverdale,SandySprings,402,147,121,39,109,10,441,256,131,670,158,828
Riverdale,Buckhead,793,233,164,97,365,24,890,598,188,1190,486,1676
Riverdale,NWAtlanta,562,137,44,97,320,31,659,457,75,743,448,1191
Riverdale,NEAtlanta,1663,413,317,444,974,153,2107,1387,470,2393,1571,3964
Riverdale,SWAtlanta,836,155,46,480,993,47,1316,1148,93,1037,1520,2557
Riverdale,CBDAtlanta,1872,424,1014,508,1416,377,2380,1840,1391,3310,2301,5611
Riverdale,SEAtlanta,1205,246,39,873,2165,56,2078,2411,95,1490,3094,4584
Riverdale,SFulton,517,114,1,281,733,1,798,847,2,632,1015,1647
Riverdale,Tri-Cities,2591,532,41,1867,4459,68,4458,4991,109,3164,6394,9558
Riverdale,Shannon,2465,524,9,3894,10272,57,6359,10796,66,2998,14223,17221
Riverdale,WCherokee,2,1,0,1,9,0,3,10,0,3,10,13
Riverdale,NCherokee,0,0,0,0,4,0,0,4,0,0,4,4
Riverdale,ECentCherokee,12,4,0,3,17,0,15,21,0,16,20,36
Riverdale,Woodstock,17,6,0,11,31,0,28,37,0,23,42,65
Riverdale,Airport,3533,650,138,3602,6651,85,7135,7301,223,4321,10338,14659
Riverdale,NEClayton,5044,1054,68,7215,17012,162,12259,18066,230,6166,24389,30555
Riverdale,Riverdale,11916,2443,112,34962,74599,406,46878,77042,518,14471,109967,124438
Riverdale,SClayton,4268,868,35,6670,17446,77,10938,18314,112,5171,24193,29364
Riverdale,NWCobb,74,13,1,22,34,2,96,47,3,88,58,146
Riverdale,NECobb,88,24,0,28,73,0,116,97,0,112,101,213
Riverdale,SWCobb,58,12,0,17,41,0,75,53,0,70,58,128
Riverdale,Marietta,135,28,1,27,35,6,162,63,7,164,68,232
Riverdale,Cumberland,680,149,29,82,132,0,762,281,29,858,214,1072
Riverdale,SCobb,315,75,2,71,164,0,386,239,2,392,235,627
Riverdale,Chamblee,456,134,101,55,128,7,511,262,108,691,190,881
Riverdale,NWDeKalb,510,118,17,113,193,16,623,311,33,645,322,967
Riverdale,NEDeKalb,366,74,14,71,171,16,437,245,30,454,258,712
Riverdale,Atlanta-DeKalb,143,19,10,57,135,6,200,154,16,172,198,370
Riverdale,Decatur,125,20,20,30,83,20,155,103,40,165,133,298
Riverdale,SWDeKalb,421,83,16,170,297,5,591,380,21,520,472,992
Riverdale,SEDeKalb,202,36,1,57,111,4,259,147,5,239,172,411
Riverdale,SDeKalb,514,119,1,303,732,7,817,851,8,634,1042,1676
Riverdale,WDouglas,127,24,0,56,114,0,183,138,0,151,170,321
Riverdale,EDouglas,228,38,0,64,142,0,292,180,0,266,206,472
Riverdale,WFayette,964,183,0,530,1328,0,1494,1511,0,1147,1858,3005
Riverdale,EFayette,2852,597,3,4077,9868,9,6929,10465,12,3452,13954,17406
Riverdale,NGwinnett,18,9,0,6,35,1,24,44,1,27,42,69
Riverdale,CentGwinnett,61,22,0,17,71,0,78,93,0,83,88,171
Riverdale,EGwinnett,14,3,0,5,32,0,19,35,0,17,37,54
Riverdale,Norcross,141,51,3,20,96,0,161,147,3,195,116,311
Riverdale,Lilburn,60,10,0,14,32,0,74,42,0,70,46,116
Riverdale,Snellville,60,16,0,25,26,0,85,42,0,76,51,127
Riverdale,NHenry,1063,214,2,904,2457,4,1967,2671,6,1279,3365,4644
Riverdale,EHenry,361,65,0,127,354,0,488,419,0,426,481,907
Riverdale,SHenry,1049,223,0,501,1419,0,1550,1642,0,1272,1920,3192
Riverdale,SRockdale,122,20,0,41,107,0,163,127,0,142,148,290
Riverdale,NRockdale,63,14,0,18,69,0,81,83,0,77,87,164
Riverdale,NBarrow,1,1,0,1,0,0,2,1,0,2,1,3
Riverdale,SBarrow,6,0,0,0,9,0,6,9,0,6,9,15
Riverdale,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,SWBartow,2,0,0,1,0,0,3,0,0,2,1,3
Riverdale,Cartersville,3,2,0,3,30,0,6,32,0,5,33,38
Riverdale,NECarroll,7,2,0,4,11,0,11,13,0,9,15,24
Riverdale,WCarroll,3,0,0,1,10,0,4,10,0,3,11,14
Riverdale,CentralCarroll,33,4,0,16,14,0,49,18,0,37,30,67
Riverdale,SECarroll,6,1,0,8,1,0,14,2,0,7,9,16
Riverdale,WCoweta,102,11,0,28,53,0,130,64,0,113,81,194
Riverdale,NCoweta,549,99,2,170,419,0,719,518,2,650,589,1239
Riverdale,SCoweta,45,9,0,15,21,0,60,30,0,54,36,90
Riverdale,SECoweta,163,27,0,54,183,0,217,210,0,190,237,427
Riverdale,NForsyth,2,0,0,0,1,0,2,1,0,2,1,3
Riverdale,Cumming,5,3,0,5,3,0,10,6,0,8,8,16
Riverdale,SForsyth,20,3,0,5,14,0,25,17,0,23,19,42
Riverdale,NHall,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,Gainesville,1,0,0,0,0,0,1,0,0,1,0,1
Riverdale,SHall,1,0,0,0,4,0,1,4,0,1,4,5
Riverdale,WNewton,131,30,0,33,120,0,164,150,0,161,153,314
Riverdale,ENewton,6,1,0,5,27,0,11,28,0,7,32,39
Riverdale,NPaulding,8,0,0,2,6,0,10,6,0,8,8,16
Riverdale,WPaulding,4,2,0,2,5,0,6,7,0,6,7,13
Riverdale,EPaulding,45,5,0,13,41,0,58,46,0,50,54,104
Riverdale,NSpalding,252,54,0,85,226,0,337,280,0,306,311,617
Riverdale,SSpalding,157,26,0,41,44,0,198,70,0,183,85,268
Riverdale,WWalton,17,3,0,4,15,0,21,18,0,20,19,39
Riverdale,EWalton,9,1,0,5,5,0,14,6,0,10,10,20
SClayton,NFulton,71,16,2,27,34,2,98,50,4,89,63,152
SClayton,Roswell,52,8,0,10,27,0,62,35,0,60,37,97
SClayton,SandySprings,344,113,26,49,148,4,393,261,30,483,201,684
SClayton,Buckhead,593,170,47,89,301,28,682,471,75,810,418,1228
SClayton,NWAtlanta,422,84,11,71,221,4,493,305,15,517,296,813
SClayton,NEAtlanta,1132,271,72,276,745,34,1408,1016,106,1475,1055,2530
SClayton,SWAtlanta,472,97,7,194,433,13,666,530,20,576,640,1216
SClayton,CBDAtlanta,1348,315,319,329,863,85,1677,1178,404,1982,1277,3259
SClayton,SEAtlanta,1055,199,7,458,995,21,1513,1194,28,1261,1474,2735
SClayton,SFulton,381,65,0,104,204,0,485,269,0,446,308,754
SClayton,Tri-Cities,1810,341,27,512,1026,16,2322,1367,43,2178,1554,3732
SClayton,Shannon,1119,240,3,766,1883,2,1885,2123,5,1362,2651,4013
SClayton,WCherokee,1,0,0,0,1,0,1,1,0,1,1,2
SClayton,NCherokee,1,0,0,0,0,0,1,0,0,1,0,1
SClayton,ECentCherokee,3,0,0,4,18,0,7,18,0,3,22,25
SClayton,Woodstock,26,4,0,6,3,0,32,7,0,30,9,39
SClayton,Airport,1449,245,34,514,838,6,1963,1083,40,1728,1358,3086
SClayton,NEClayton,7689,1545,49,11044,24265,122,18733,25810,171,9283,35431,44714
SClayton,Riverdale,4099,888,33,6623,17900,75,10722,18788,108,5020,24598,29618
SClayton,SClayton,19726,3747,87,40225,81565,182,59951,85312,269,23560,121972,145532
SClayton,NWCobb,61,25,0,30,51,0,91,76,0,86,81,167
SClayton,NECobb,107,33,0,22,38,1,129,71,1,140,61,201
SClayton,SWCobb,40,3,0,18,38,0,58,41,0,43,56,99
SClayton,Marietta,138,32,1,27,54,2,165,86,3,171,83,254
SClayton,Cumberland,549,148,10,60,116,1,609,264,11,707,177,884
SClayton,SCobb,226,32,1,39,71,0,265,103,1,259,110,369
SClayton,Chamblee,396,118,24,73,176,7,469,294,31,538,256,794
SClayton,NWDeKalb,415,94,3,127,178,7,542,272,10,512,312,824
SClayton,NEDeKalb,371,59,2,99,273,3,470,332,5,432,375,807
SClayton,Atlanta-DeKalb,136,24,1,61,128,1,197,152,2,161,190,351
SClayton,Decatur,85,12,5,46,75,7,131,87,12,102,128,230
SClayton,SWDeKalb,418,75,4,132,295,2,550,370,6,497,429,926
SClayton,SEDeKalb,196,46,0,65,184,0,261,230,0,242,249,491
SClayton,SDeKalb,865,145,1,398,1015,3,1263,1160,4,1011,1416,2427
SClayton,WDouglas,94,18,0,31,48,0,125,66,0,112,79,191
SClayton,EDouglas,137,27,0,39,105,0,176,132,0,164,144,308
SClayton,WFayette,1526,297,1,704,1498,2,2230,1795,3,1824,2204,4028
SClayton,EFayette,3975,854,4,4696,11410,8,8671,12264,12,4833,16114,20947
SClayton,NGwinnett,28,7,0,4,40,0,32,47,0,35,44,79
SClayton,CentGwinnett,78,15,0,30,30,0,108,45,0,93,60,153
SClayton,EGwinnett,17,0,0,11,7,0,28,7,0,17,18,35
SClayton,Norcross,167,49,2,36,81,0,203,130,2,218,117,335
SClayton,Lilburn,82,13,1,22,26,0,104,39,1,96,48,144
SClayton,Snellville,77,13,0,23,64,0,100,77,0,90,87,177
SClayton,NHenry,4267,884,3,6785,15263,7,11052,16147,10,5154,22055,27209
SClayton,EHenry,1170,224,0,594,1593,1,1764,1817,1,1394,2188,3582
SClayton,SHenry,5003,1022,7,4335,11366,22,9338,12388,29,6032,15723,21755
SClayton,SRockdale,299,69,0,95,274,0,394,343,0,368,369,737
SClayton,NRockdale,226,47,0,54,127,0,280,174,0,273,181,454
