ZONE,PER,QUANTITY
3489,PER20,515
3489,PER21,466
3489,PER22,426
3489,PER23,414
3489,PER24,410
3489,PER25,403
3489,PER26,386
3489,PER27,371
3489,PER28,327
3489,PER29,315
3489,PER30,301
3489,PER31,268
3489,PER32,238
3489,PER33,207
3489,PER34,186
3489,PER35,173
3489,PER36,151
3489,PER37,122
3489,PER38,96
3489,PER39,65
3489,PER40,40
3489,PER41,23
3489,PER42,16
3489,PER43,16
3489,PER44,11
3489,PER45,5
3489,PER46,7
3489,PER47,4
3489,PER48,1
3490,PER01,5
3490,PER02,6
3490,PER03,9
3490,PER04,10
3490,PER05,20
3490,PER06,48
3490,PER07,89
3490,PER08,149
3490,PER09,239
3490,PER10,320
3490,PER11,371
3490,PER12,389
3490,PER13,420
3490,PER14,439
3490,PER15,469
3490,PER16,476
3490,PER17,488
3490,PER18,544
3490,PER19,535
3490,PER20,533
3490,PER21,516
3490,PER22,501
3490,PER23,492
3490,PER24,471
3490,PER25,467
3490,PER26,427
3490,PER27,407
3490,PER28,378
3490,PER29,348
3490,PER30,298
3490,PER31,266
3490,PER32,201
3490,PER33,171
3490,PER34,140
3490,PER35,122
3490,PER36,93
3490,PER37,67
3490,PER38,54
3490,PER39,38
3490,PER40,32
3490,PER41,22
3490,PER42,18
3490,PER43,13
3490,PER44,11
3490,PER45,5
3490,PER46,1
3490,PER47,NULL
3490,PER48,NULL
3491,PER03,6
3491,PER04,9
3491,PER05,16
3491,PER06,30
3491,PER07,42
3491,PER08,52
3491,PER09,72
3491,PER10,97
3491,PER11,114
3491,PER12,126
3491,PER13,139
3491,PER14,156
3491,PER15,169
3491,PER16,171
3491,PER17,187
3491,PER18,225
3491,PER19,236
3491,PER20,229
3491,PER21,215
3491,PER22,199
3491,PER23,180
3491,PER24,161
3491,PER25,161
3491,PER26,151
3491,PER27,151
3491,PER28,137
3491,PER29,126
3491,PER30,120
3491,PER31,91
3491,PER32,76
3491,PER33,57
3491,PER34,33
3491,PER35,33
3491,PER36,35
3491,PER37,27
3491,PER38,16
3491,PER39,8
3491,PER40,6
3491,PER41,5
3491,PER42,4
3491,PER43,4
3491,PER44,3
3491,PER45,1
3491,PER46,1
3491,PER47,1
3491,PER48,1
3492,PER01,1
3492,PER02,2
3492,PER03,4
3492,PER04,13
3492,PER05,21
3492,PER06,45
3492,PER07,71
3492,PER08,114
3492,PER09,161
3492,PER10,208
3492,PER11,242
3492,PER12,260
3492,PER13,273
3492,PER14,279
3492,PER15,277
3492,PER16,284
3492,PER17,290
3492,PER18,298
3492,PER19,286
3492,PER20,276
3492,PER21,287
3492,PER22,292
3492,PER23,303
3492,PER24,298
3492,PER25,281
3492,PER26,278
3492,PER27,263
3492,PER28,248
3492,PER29,210
3492,PER30,179
3492,PER31,144
3492,PER32,101
3492,PER33,74
3492,PER34,56
3492,PER35,46
3492,PER36,33
3492,PER37,25
3492,PER38,16
3492,PER39,12
3492,PER40,10
3492,PER41,7
3492,PER42,8
3492,PER43,3
3492,PER44,4
3492,PER45,1
3492,PER46,NULL
3492,PER47,NULL
3492,PER48,NULL
3493,PER01,4
3493,PER02,9
3493,PER03,16
3493,PER04,29
3493,PER05,48
3493,PER06,83
3493,PER07,166
3493,PER08,252
3493,PER09,382
3493,PER10,493
3493,PER11,577
3493,PER12,645
3493,PER13,667
3493,PER14,679
3493,PER15,683
3493,PER16,688
3493,PER17,708
3493,PER18,707
3493,PER19,650
3493,PER20,653
3493,PER21,676
3493,PER22,704
3493,PER23,717
3493,PER24,719
3493,PER25,694
3493,PER26,650
3493,PER27,615
3493,PER28,580
3493,PER29,522
3493,PER30,448
3493,PER31,349
3493,PER32,265
3493,PER33,195
3493,PER34,158
3493,PER35,116
3493,PER36,96
3493,PER37,77
3493,PER38,66
3493,PER39,56
3493,PER40,31
3493,PER41,25
3493,PER42,21
3493,PER43,10
3493,PER44,10
3493,PER45,6
3493,PER46,7
3493,PER47,6
3493,PER48,2
3494,PER01,2
3494,PER02,6
3494,PER03,17
3494,PER04,36
3494,PER05,58
3494,PER06,82
3494,PER07,147
3494,PER08,251
3494,PER09,372
3494,PER10,533
3494,PER11,663
3494,PER12,731
3494,PER13,797
3494,PER14,879
3494,PER15,913
3494,PER16,943
3494,PER17,978
3494,PER18,1011
3494,PER19,1012
3494,PER20,998
3494,PER21,990
3494,PER22,968
3494,PER23,978
3494,PER24,977
3494,PER25,964
3494,PER26,900
3494,PER27,828
3494,PER28,736
3494,PER29,691
3494,PER30,645
3494,PER31,582
3494,PER32,521
3494,PER33,456
3494,PER34,434
3494,PER35,368
3494,PER36,266
3494,PER37,196
3494,PER38,149
3494,PER39,102
3494,PER40,61
3494,PER41,40
3494,PER42,38
3494,PER43,29
3494,PER44,25
3494,PER45,13
3494,PER46,5
3494,PER47,3
3494,PER48,NULL
3495,PER01,1
3495,PER02,2
3495,PER03,5
3495,PER04,9
3495,PER05,16
3495,PER06,28
3495,PER07,46
3495,PER08,82
3495,PER09,128
3495,PER10,171
3495,PER11,201
3495,PER12,205
3495,PER13,205
3495,PER14,221
3495,PER15,240
3495,PER16,256
3495,PER17,267
3495,PER18,295
3495,PER19,305
3495,PER20,330
3495,PER21,318
3495,PER22,289
3495,PER23,286
3495,PER24,276
3495,PER25,272
3495,PER26,269
3495,PER27,244
3495,PER28,223
3495,PER29,199
3495,PER30,174
3495,PER31,154
3495,PER32,128
3495,PER33,119
3495,PER34,100
3495,PER35,84
3495,PER36,74
3495,PER37,54
3495,PER38,33
3495,PER39,22
3495,PER40,23
3495,PER41,17
3495,PER42,10
3495,PER43,13
3495,PER44,9
3495,PER45,8
3495,PER46,6
3495,PER47,2
3495,PER48,1
3496,PER01,1
3496,PER02,9
3496,PER03,16
3496,PER04,24
3496,PER05,54
3496,PER06,119
3496,PER07,209
3496,PER08,330
3496,PER09,523
3496,PER10,661
3496,PER11,783
3496,PER12,876
3496,PER13,928
3496,PER14,953
3496,PER15,986
3496,PER16,1023
3496,PER17,1046
3496,PER18,1063
3496,PER19,1053
3496,PER20,1057
3496,PER21,1093
3496,PER22,1094
3496,PER23,1090
3496,PER24,1072
3496,PER25,1057
3496,PER26,1035
3496,PER27,990
3496,PER28,895
3496,PER29,796
3496,PER30,703
3496,PER31,569
3496,PER32,446
3496,PER33,329
3496,PER34,261
3496,PER35,211
3496,PER36,163
3496,PER37,125
3496,PER38,90
3496,PER39,68
3496,PER40,55
3496,PER41,34
3496,PER42,22
3496,PER43,11
3496,PER44,8
3496,PER45,6
3496,PER46,6
3496,PER47,4
3496,PER48,2
3497,PER01,1
3497,PER02,2
3497,PER03,3
3497,PER04,6
3497,PER05,10
3497,PER06,12
3497,PER07,26
3497,PER08,67
3497,PER09,91
3497,PER10,137
3497,PER11,156
3497,PER12,170
3497,PER13,195
3497,PER14,204
3497,PER15,217
3497,PER16,216
3497,PER17,234
3497,PER18,249
3497,PER19,250
3497,PER20,248
3497,PER21,247
3497,PER22,238
3497,PER23,231
3497,PER24,228
3497,PER25,210
3497,PER26,195
3497,PER27,185
3497,PER28,188
3497,PER29,185
3497,PER30,163
3497,PER31,146
3497,PER32,133
3497,PER33,136
3497,PER34,115
3497,PER35,81
3497,PER36,67
3497,PER37,42
3497,PER38,33
3497,PER39,23
3497,PER40,13
3497,PER41,8
3497,PER42,7
3497,PER43,3
3497,PER44,2
3497,PER45,3
3497,PER46,2
3497,PER47,1
3497,PER48,NULL
3498,PER01,7
3498,PER02,10
3498,PER03,24
3498,PER04,31
3498,PER05,49
3498,PER06,91
3498,PER07,148
3498,PER08,222
3498,PER09,311
3498,PER10,393
3498,PER11,455
3498,PER12,520
3498,PER13,550
3498,PER14,554
3498,PER15,563
3498,PER16,565
3498,PER17,575
3498,PER18,587
3498,PER19,565
3498,PER20,567
3498,PER21,587
3498,PER22,599
3498,PER23,597
3498,PER24,589
3498,PER25,564
3498,PER26,538
3498,PER27,507
3498,PER28,473
3498,PER29,428
3498,PER30,350
3498,PER31,267
3498,PER32,211
3498,PER33,150
3498,PER34,108
3498,PER35,84
3498,PER36,73
3498,PER37,53
3498,PER38,39
3498,PER39,32
3498,PER40,22
3498,PER41,14
3498,PER42,10
3498,PER43,6
3498,PER44,2
3498,PER45,1
3498,PER46,NULL
3498,PER47,NULL
3498,PER48,NULL
3499,PER01,NULL
3499,PER02,NULL
3499,PER03,NULL
3499,PER04,1
3499,PER05,2
3499,PER06,2
3499,PER07,4
3499,PER08,11
3499,PER09,20
3499,PER10,29
3499,PER11,39
3499,PER12,46
3499,PER13,41
3499,PER14,40
3499,PER15,46
3499,PER16,49
3499,PER17,56
3499,PER18,55
3499,PER19,61
3499,PER20,66
3499,PER21,61
3499,PER22,56
3499,PER23,57
3499,PER24,60
3499,PER25,55
3499,PER26,44
3499,PER27,42
3499,PER28,43
3499,PER29,48
3499,PER30,47
3499,PER31,52
3499,PER32,51
3499,PER33,58
3499,PER34,49
3499,PER35,42
3499,PER36,41
3499,PER37,34
3499,PER38,20
3499,PER39,9
3499,PER40,7
3499,PER41,5
3499,PER42,3
3499,PER43,4
3499,PER44,3
3499,PER45,3
3499,PER46,2
3499,PER47,1
3499,PER48,1
3500,PER01,5
3500,PER02,9
3500,PER03,10
3500,PER04,16
3500,PER05,17
3500,PER06,25
3500,PER07,51
3500,PER08,126
3500,PER09,268
3500,PER10,430
3500,PER11,500
3500,PER12,510
3500,PER13,526
3500,PER14,536
3500,PER15,535
3500,PER16,531
3500,PER17,544
3500,PER18,558
3500,PER19,563
3500,PER20,568
3500,PER21,564
3500,PER22,555
3500,PER23,557
3500,PER24,540
3500,PER25,514
3500,PER26,476
3500,PER27,445
3500,PER28,390
3500,PER29,320
3500,PER30,295
3500,PER31,270
3500,PER32,227
3500,PER33,197
3500,PER34,189
3500,PER35,163
3500,PER36,152
3500,PER37,127
3500,PER38,98
3500,PER39,66
3500,PER40,42
3500,PER41,32
3500,PER42,22
3500,PER43,16
3500,PER44,13
3500,PER45,10
3500,PER46,8
3500,PER47,5
3500,PER48,3
3501,PER05,1
3501,PER06,4
3501,PER07,11
3501,PER08,18
3501,PER09,42
3501,PER10,61
3501,PER11,77
3501,PER12,74
3501,PER13,81
3501,PER14,77
3501,PER15,81
3501,PER16,83
3501,PER17,89
3501,PER18,102
3501,PER19,116
3501,PER20,119
3501,PER21,108
3501,PER22,100
3501,PER23,90
3501,PER24,86
3501,PER25,81
3501,PER26,69
3501,PER27,63
3501,PER28,48
3501,PER29,47
3501,PER30,36
3501,PER31,26
3501,PER32,24
3501,PER33,22
3501,PER34,12
3501,PER35,14
3501,PER36,9
3501,PER37,5
3501,PER38,6
3501,PER39,4
3501,PER40,7
3501,PER41,7
3501,PER42,4
3501,PER43,4
3501,PER44,4
3501,PER45,1
3501,PER46,1
3501,PER47,1
3502,PER01,2
3502,PER02,6
3502,PER03,14
3502,PER04,22
3502,PER05,39
3502,PER06,77
3502,PER07,125
3502,PER08,201
3502,PER09,301
3502,PER10,381
3502,PER11,444
3502,PER12,485
3502,PER13,510
3502,PER14,533
3502,PER15,549
3502,PER16,562
3502,PER17,574
3502,PER18,572
3502,PER19,555
3502,PER20,547
3502,PER21,560
3502,PER22,548
3502,PER23,557
3502,PER24,556
3502,PER25,536
3502,PER26,526
3502,PER27,500
3502,PER28,466
3502,PER29,414
3502,PER30,338
3502,PER31,262
3502,PER32,208
3502,PER33,171
3502,PER34,129
3502,PER35,100
3502,PER36,78
3502,PER37,68
3502,PER38,52
3502,PER39,37
3502,PER40,27
3502,PER41,22
3502,PER42,18
3502,PER43,8
3502,PER44,6
3502,PER45,3
3502,PER46,2
3502,PER47,2
3502,PER48,NULL
3503,PER01,NULL
3503,PER02,NULL
3503,PER03,NULL
3503,PER04,NULL
3503,PER05,NULL
3503,PER06,NULL
3503,PER07,NULL
3503,PER08,NULL
3503,PER09,NULL
3503,PER10,1
3503,PER11,2
3503,PER12,1
3503,PER13,1
3503,PER14,2
3503,PER15,2
3503,PER16,2
3503,PER17,3
3503,PER18,8
3503,PER19,13
3503,PER20,12
3503,PER21,10
3503,PER22,5
3503,PER23,4
3503,PER24,2
3503,PER25,4
3503,PER26,3
3503,PER27,3
3503,PER28,2
3503,PER29,3
3503,PER30,4
3503,PER31,3
3503,PER32,1
3503,PER33,1
3503,PER34,3
3503,PER35,3
3503,PER36,3
3503,PER37,2
3503,PER38,NULL
3503,PER39,NULL
3503,PER40,NULL
3503,PER41,NULL
3503,PER42,NULL
3503,PER43,NULL
3503,PER44,NULL
3503,PER45,NULL
3503,PER46,NULL
3503,PER47,NULL
3503,PER48,NULL
3504,PER01,2
3504,PER02,8
3504,PER03,15
3504,PER04,24
3504,PER05,47
3504,PER06,102
3504,PER07,185
3504,PER08,323
3504,PER09,584
3504,PER10,814
3504,PER11,943
3504,PER12,1016
3504,PER13,1040
3504,PER14,1060
3504,PER15,1083
3504,PER16,1091
3504,PER17,1118
3504,PER18,1138
3504,PER19,1129
3504,PER20,1106
3504,PER21,1115
3504,PER22,1113
3504,PER23,1105
3504,PER24,1092
3504,PER25,1021
3504,PER26,956
3504,PER27,869
3504,PER28,766
3504,PER29,652
3504,PER30,557
3504,PER31,457
3504,PER32,361
3504,PER33,269
3504,PER34,218
3504,PER35,168
3504,PER36,135
3504,PER37,103
3504,PER38,87
3504,PER39,66
3504,PER40,43
3504,PER41,36
3504,PER42,30
3504,PER43,24
3504,PER44,19
3504,PER45,9
3504,PER46,9
3504,PER47,7
3504,PER48,4
3505,PER01,NULL
3505,PER02,NULL
3505,PER03,NULL
3505,PER04,NULL
3505,PER05,NULL
3505,PER06,NULL
3505,PER07,NULL
3505,PER08,NULL
3505,PER09,1
3505,PER10,2
3505,PER11,2
3505,PER12,1
3505,PER13,1
3505,PER14,2
3505,PER15,3
3505,PER16,3
3505,PER17,8
3505,PER18,10
3505,PER19,13
3505,PER20,14
3505,PER21,12
3505,PER22,8
3505,PER23,6
3505,PER24,3
3505,PER25,3
3505,PER26,1
3505,PER27,1
3505,PER28,NULL
3505,PER29,NULL
3505,PER30,1
3505,PER31,3
3505,PER32,3
3505,PER33,2
3505,PER34,2
3505,PER35,3
3505,PER36,2
3505,PER37,2
3505,PER38,2
3505,PER39,2
3505,PER40,1
3505,PER41,NULL
3505,PER42,NULL
3505,PER43,NULL
3505,PER44,NULL
3505,PER45,NULL
3505,PER46,NULL
3505,PER47,NULL
3505,PER48,NULL
3506,PER01,3
3506,PER02,1
3506,PER03,3
3506,PER04,4
3506,PER05,9
3506,PER06,14
3506,PER07,22
3506,PER08,29
3506,PER09,43
3506,PER10,71
3506,PER11,84
3506,PER12,100
3506,PER13,109
3506,PER14,115
3506,PER15,128
3506,PER16,140
3506,PER17,159
3506,PER18,200
3506,PER19,225
3506,PER20,242
3506,PER21,226
3506,PER22,202
3506,PER23,174
3506,PER24,154
3506,PER25,151
3506,PER26,152
3506,PER27,144
3506,PER28,128
3506,PER29,117
3506,PER30,109
3506,PER31,122
3506,PER32,112
3506,PER33,104
3506,PER34,101
3506,PER35,87
3506,PER36,61
3506,PER37,35
3506,PER38,27
3506,PER39,16
3506,PER40,14
3506,PER41,7
3506,PER42,4
3506,PER43,1
3506,PER44,NULL
3506,PER45,1
3506,PER46,2
3506,PER47,1
3506,PER48,1
3507,PER01,1
3507,PER02,3
3507,PER03,6
3507,PER04,12
3507,PER05,26
3507,PER06,51
3507,PER07,91
3507,PER08,136
3507,PER09,207
3507,PER10,279
3507,PER11,307
3507,PER12,340
3507,PER13,361
3507,PER14,372
3507,PER15,389
3507,PER16,410
3507,PER17,418
3507,PER18,438
3507,PER19,438
3507,PER20,454
3507,PER21,440
3507,PER22,432
3507,PER23,432
3507,PER24,426
3507,PER25,410
3507,PER26,384
3507,PER27,367
3507,PER28,314
3507,PER29,289
3507,PER30,244
3507,PER31,212
3507,PER32,195
3507,PER33,151
3507,PER34,143
3507,PER35,129
3507,PER36,104
3507,PER37,64
3507,PER38,43
3507,PER39,31
3507,PER40,19
3507,PER41,21
3507,PER42,18
3507,PER43,15
3507,PER44,6
3507,PER45,3
3507,PER46,1
3507,PER47,2
3507,PER48,2
3508,PER01,NULL
3508,PER02,1
3508,PER03,1
3508,PER04,1
3508,PER05,2
3508,PER06,2
3508,PER07,4
3508,PER08,4
3508,PER09,13
3508,PER10,22
3508,PER11,27
3508,PER12,31
3508,PER13,33
3508,PER14,36
3508,PER15,38
3508,PER16,38
3508,PER17,42
3508,PER18,52
3508,PER19,65
3508,PER20,76
3508,PER21,64
3508,PER22,56
3508,PER23,59
3508,PER24,47
3508,PER25,44
3508,PER26,44
3508,PER27,38
3508,PER28,36
3508,PER29,30
3508,PER30,31
3508,PER31,30
3508,PER32,28
3508,PER33,29
3508,PER34,21
3508,PER35,18
3508,PER36,19
3508,PER37,14
3508,PER38,12
3508,PER39,9
3508,PER40,6
3508,PER41,1
3508,PER42,NULL
3508,PER43,NULL
3508,PER44,1
3508,PER45,1
3508,PER46,3
3508,PER47,3
3508,PER48,NULL
3509,PER01,5
3509,PER02,10
3509,PER03,19
3509,PER04,35
3509,PER05,67
3509,PER06,125
3509,PER07,200
3509,PER08,309
3509,PER09,466
3509,PER10,567
3509,PER11,661
3509,PER12,728
3509,PER13,762
3509,PER14,788
3509,PER15,815
3509,PER16,822
3509,PER17,812
3509,PER18,837
3509,PER19,808
3509,PER20,814
3509,PER21,835
3509,PER22,849
3509,PER23,850
3509,PER24,831
3509,PER25,829
3509,PER26,818
3509,PER27,761
3509,PER28,696
3509,PER29,618
3509,PER30,524
3509,PER31,433
3509,PER32,333
3509,PER33,256
3509,PER34,211
3509,PER35,169
3509,PER36,132
3509,PER37,91
3509,PER38,67
3509,PER39,57
3509,PER40,39
3509,PER41,30
3509,PER42,20
3509,PER43,16
3509,PER44,12
3509,PER45,6
3509,PER46,5
3509,PER47,4
3509,PER48,2
3510,PER01,5
3510,PER02,10
3510,PER03,16
3510,PER04,25
3510,PER05,36
3510,PER06,57
3510,PER07,109
3510,PER08,178
3510,PER09,322
3510,PER10,495
3510,PER11,604
3510,PER12,662
3510,PER13,732
3510,PER14,802
3510,PER15,882
3510,PER16,912
3510,PER17,964
3510,PER18,989
3510,PER19,991
3510,PER20,996
3510,PER21,998
3510,PER22,1002
3510,PER23,1003
3510,PER24,980
3510,PER25,973
3510,PER26,964
3510,PER27,919
3510,PER28,857
3510,PER29,793
3510,PER30,767
3510,PER31,705
3510,PER32,593
3510,PER33,559
3510,PER34,472
3510,PER35,375
3510,PER36,317
3510,PER37,257
3510,PER38,197
3510,PER39,130
3510,PER40,77
3510,PER41,56
3510,PER42,37
3510,PER43,26
3510,PER44,16
3510,PER45,12
3510,PER46,12
3510,PER47,5
3510,PER48,4
3511,PER01,NULL
3511,PER02,NULL
3511,PER03,1
3511,PER04,6
3511,PER05,4
3511,PER06,6
3511,PER07,14
3511,PER08,21
3511,PER09,43
3511,PER10,74
3511,PER11,88
3511,PER12,98
3511,PER13,98
3511,PER14,97
3511,PER15,109
3511,PER16,110
3511,PER17,112
3511,PER18,110
3511,PER19,106
3511,PER20,100
3511,PER21,102
3511,PER22,102
3511,PER23,94
3511,PER24,101
3511,PER25,94
3511,PER26,90
3511,PER27,76
3511,PER28,69
3511,PER29,71
3511,PER30,86
3511,PER31,68
3511,PER32,64
3511,PER33,56
3511,PER34,48
3511,PER35,49
3511,PER36,45
3511,PER37,29
3511,PER38,23
3511,PER39,18
3511,PER40,21
3511,PER41,15
3511,PER42,10
3511,PER43,7
3511,PER44,4
3511,PER45,1
3511,PER46,1
3511,PER47,1
3511,PER48,NULL
3512,PER01,NULL
3512,PER02,1
3512,PER03,2
3512,PER04,1
3512,PER05,2
3512,PER06,3
3512,PER07,8
3512,PER08,19
3512,PER09,39
3512,PER10,67
3512,PER11,91
3512,PER12,89
3512,PER13,95
3512,PER14,98
3512,PER15,99
3512,PER16,98
3512,PER17,96
3512,PER18,101
3512,PER19,104
3512,PER20,97
3512,PER21,102
3512,PER22,106
3512,PER23,113
3512,PER24,99
3512,PER25,96
3512,PER26,91
3512,PER27,78
3512,PER28,73
3512,PER29,73
3512,PER30,78
3512,PER31,88
3512,PER32,95
3512,PER33,86
3512,PER34,76
3512,PER35,63
3512,PER36,49
3512,PER37,33
3512,PER38,21
3512,PER39,25
3512,PER40,21
3512,PER41,12
3512,PER42,5
3512,PER43,2
3512,PER44,1
3512,PER45,1
3512,PER46,1
3512,PER47,NULL
3512,PER48,NULL
3513,PER01,NULL
3513,PER02,NULL
3513,PER03,1
3513,PER04,2
3513,PER05,4
3513,PER06,7
3513,PER07,10
3513,PER08,20
3513,PER09,44
3513,PER10,82
3513,PER11,91
3513,PER12,99
3513,PER13,102
3513,PER14,99
3513,PER15,99
3513,PER16,98
3513,PER17,105
3513,PER18,109
3513,PER19,102
3513,PER20,94
3513,PER21,98
3513,PER22,105
3513,PER23,105
3513,PER24,118
3513,PER25,113
3513,PER26,109
3513,PER27,94
3513,PER28,85
3513,PER29,69
3513,PER30,59
3513,PER31,65
3513,PER32,76
3513,PER33,83
3513,PER34,79
3513,PER35,56
3513,PER36,51
3513,PER37,33
3513,PER38,23
3513,PER39,16
3513,PER40,9
3513,PER41,6
3513,PER42,5
3513,PER43,5
3513,PER44,3
3513,PER45,1
3513,PER46,1
3513,PER47,1
3513,PER48,NULL
3514,PER01,NULL
3514,PER02,NULL
3514,PER03,2
3514,PER04,2
3514,PER05,3
3514,PER06,8
3514,PER07,14
3514,PER08,27
3514,PER09,40
3514,PER10,57
3514,PER11,67
3514,PER12,73
3514,PER13,78
3514,PER14,88
3514,PER15,96
3514,PER16,111
3514,PER17,109
3514,PER18,127
3514,PER19,141
3514,PER20,161
3514,PER21,142
3514,PER22,110
3514,PER23,99
3514,PER24,106
3514,PER25,91
3514,PER26,100
3514,PER27,89
3514,PER28,72
3514,PER29,73
3514,PER30,74
3514,PER31,77
3514,PER32,83
3514,PER33,65
3514,PER34,63
3514,PER35,46
3514,PER36,37
3514,PER37,30
3514,PER38,21
3514,PER39,17
3514,PER40,9
3514,PER41,10
3514,PER42,12
3514,PER43,8
3514,PER44,8
3514,PER45,9
3514,PER46,2
3514,PER47,NULL
3514,PER48,NULL
3515,PER01,NULL
3515,PER02,NULL
3515,PER03,1
3515,PER04,4
3515,PER05,8
3515,PER06,15
3515,PER07,26
3515,PER08,34
3515,PER09,53
3515,PER10,80
3515,PER11,92
3515,PER12,92
3515,PER13,103
3515,PER14,114
3515,PER15,111
3515,PER16,119
3515,PER17,119
3515,PER18,118
3515,PER19,113
3515,PER20,108
3515,PER21,113
3515,PER22,107
3515,PER23,112
3515,PER24,106
3515,PER25,101
3515,PER26,103
3515,PER27,90
3515,PER28,80
3515,PER29,67
3515,PER30,78
3515,PER31,81
3515,PER32,97
3515,PER33,96
3515,PER34,89
3515,PER35,71
3515,PER36,43
3515,PER37,29
3515,PER38,22
3515,PER39,14
3515,PER40,7
3515,PER41,4
3515,PER42,3
3515,PER43,2
3515,PER44,3
3515,PER45,2
3515,PER46,1
3515,PER47,NULL
3515,PER48,NULL
3516,PER01,2
3516,PER02,2
3516,PER03,3
3516,PER04,3
3516,PER05,4
3516,PER06,6
3516,PER07,11
3516,PER08,16
3516,PER09,45
3516,PER10,73
3516,PER11,97
3516,PER12,94
3516,PER13,119
3516,PER14,130
3516,PER15,134
3516,PER16,139
3516,PER17,139
3516,PER18,153
3516,PER19,173
3516,PER20,170
3516,PER21,165
3516,PER22,143
3516,PER23,136
3516,PER24,137
3516,PER25,129
3516,PER26,128
3516,PER27,121
3516,PER28,102
3516,PER29,112
3516,PER30,117
3516,PER31,111
3516,PER32,110
3516,PER33,95
3516,PER34,85
3516,PER35,74
3516,PER36,69
3516,PER37,51
3516,PER38,37
3516,PER39,25
3516,PER40,19
3516,PER41,16
3516,PER42,9
3516,PER43,8
3516,PER44,2
3516,PER45,2
3516,PER46,1
3516,PER47,NULL
3516,PER48,NULL
3517,PER01,NULL
3517,PER02,1
3517,PER03,2
3517,PER04,2
3517,PER05,3
3517,PER06,9
3517,PER07,15
3517,PER08,40
3517,PER09,88
3517,PER10,147
3517,PER11,179
3517,PER12,191
3517,PER13,206
3517,PER14,204
3517,PER15,219
3517,PER16,227
3517,PER17,212
3517,PER18,213
3517,PER19,215
3517,PER20,212
3517,PER21,214
3517,PER22,218
3517,PER23,216
3517,PER24,227
3517,PER25,216
3517,PER26,207
3517,PER27,183
3517,PER28,183
3517,PER29,174
3517,PER30,191
3517,PER31,193
3517,PER32,166
3517,PER33,180
3517,PER34,166
3517,PER35,141
3517,PER36,123
3517,PER37,99
3517,PER38,72
3517,PER39,48
3517,PER40,27
3517,PER41,20
3517,PER42,11
3517,PER43,11
3517,PER44,8
3517,PER45,5
3517,PER46,6
3517,PER47,4
3517,PER48,2
3518,PER01,NULL
3518,PER02,1
3518,PER03,1
3518,PER04,3
3518,PER05,9
3518,PER06,9
3518,PER07,19
3518,PER08,47
3518,PER09,100
3518,PER10,145
3518,PER11,174
3518,PER12,186
3518,PER13,204
3518,PER14,206
3518,PER15,197
3518,PER16,199
3518,PER17,209
3518,PER18,212
3518,PER19,224
3518,PER20,213
3518,PER21,207
3518,PER22,191
3518,PER23,201
3518,PER24,205
3518,PER25,201
3518,PER26,191
3518,PER27,171
3518,PER28,148
3518,PER29,136
3518,PER30,154
3518,PER31,172
3518,PER32,172
3518,PER33,152
3518,PER34,146
3518,PER35,127
3518,PER36,110
3518,PER37,87
3518,PER38,75
3518,PER39,61
3518,PER40,44
3518,PER41,32
3518,PER42,23
3518,PER43,18
3518,PER44,16
3518,PER45,8
3518,PER46,6
3518,PER47,4
3518,PER48,4
3519,PER01,1
3519,PER02,1
3519,PER03,2
3519,PER04,4
3519,PER05,15
3519,PER06,31
3519,PER07,41
3519,PER08,78
3519,PER09,141
3519,PER10,221
3519,PER11,283
3519,PER12,287
3519,PER13,317
3519,PER14,327
3519,PER15,345
3519,PER16,341
3519,PER17,341
3519,PER18,346
3519,PER19,381
3519,PER20,390
3519,PER21,380
3519,PER22,376
3519,PER23,359
3519,PER24,352
3519,PER25,323
3519,PER26,324
3519,PER27,300
3519,PER28,280
3519,PER29,258
3519,PER30,271
3519,PER31,268
3519,PER32,280
3519,PER33,248
3519,PER34,218
3519,PER35,203
3519,PER36,170
3519,PER37,115
3519,PER38,77
3519,PER39,53
3519,PER40,42
3519,PER41,28
3519,PER42,7
3519,PER43,4
3519,PER44,5
3519,PER45,3
3519,PER46,4
3519,PER47,4
3519,PER48,3
3520,PER01,1
3520,PER02,2
3520,PER03,8
3520,PER04,15
3520,PER05,24
3520,PER06,37
3520,PER07,75
3520,PER08,157
3520,PER09,362
3520,PER10,539
3520,PER11,622
3520,PER12,634
3520,PER13,648
3520,PER14,673
3520,PER15,701
3520,PER16,725
3520,PER17,753
3520,PER18,765
3520,PER19,775
3520,PER20,779
3520,PER21,779
3520,PER22,762
3520,PER23,769
3520,PER24,792
3520,PER25,729
3520,PER26,675
3520,PER27,601
3520,PER28,514
3520,PER29,474
3520,PER30,479
3520,PER31,416
3520,PER32,348
3520,PER33,316
3520,PER34,281
3520,PER35,227
3520,PER36,187
3520,PER37,141
3520,PER38,116
3520,PER39,84
3520,PER40,54
3520,PER41,44
3520,PER42,29
3520,PER43,27
3520,PER44,17
3520,PER45,18
3520,PER46,11
3520,PER47,5
3520,PER48,2
3521,PER01,NULL
3521,PER02,NULL
3521,PER03,NULL
3521,PER04,1
3521,PER05,2
3521,PER06,4
3521,PER07,8
3521,PER08,10
3521,PER09,24
3521,PER10,45
3521,PER11,66
3521,PER12,60
3521,PER13,65
3521,PER14,62
3521,PER15,72
3521,PER16,74
3521,PER17,77
3521,PER18,82
3521,PER19,79
3521,PER20,88
3521,PER21,92
3521,PER22,82
