FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
NEClayton,NSpalding,472,86,1,86,156,1,558,242,2,559,243,802
NEClayton,SSpalding,280,48,0,32,96,0,312,144,0,328,128,456
NEClayton,WWalton,80,7,0,17,56,0,97,63,0,87,73,160
NEClayton,EWalton,29,5,0,24,8,0,53,13,0,34,32,66
Riverdale,NFulton,88,26,12,24,41,2,112,67,14,126,67,193
Riverdale,Roswell,67,17,1,10,36,0,77,53,1,85,46,131
Riverdale,SandySprings,420,121,99,46,136,9,466,257,108,640,191,831
Riverdale,Buckhead,798,215,161,102,342,9,900,557,170,1174,453,1627
Riverdale,NWAtlanta,479,107,18,90,262,7,569,369,25,604,359,963
Riverdale,NEAtlanta,1642,368,289,365,767,148,2007,1135,437,2299,1280,3579
Riverdale,SWAtlanta,817,136,28,385,777,45,1202,913,73,981,1207,2188
Riverdale,CBDAtlanta,1990,437,1024,451,1211,349,2441,1648,1373,3451,2011,5462
Riverdale,SEAtlanta,1107,225,24,686,1863,65,1793,2088,89,1356,2614,3970
Riverdale,SFulton,412,88,3,199,596,2,611,684,5,503,797,1300
Riverdale,Tri-Cities,2406,473,36,1375,3807,65,3781,4280,101,2915,5247,8162
Riverdale,Shannon,2166,470,12,3026,9046,37,5192,9516,49,2648,12109,14757
Riverdale,WCherokee,0,0,0,1,0,0,1,0,0,0,1,1
Riverdale,NCherokee,0,0,0,0,9,0,0,9,0,0,9,9
Riverdale,ECentCherokee,11,1,0,2,6,0,13,7,0,12,8,20
Riverdale,Woodstock,21,8,0,7,8,0,28,16,0,29,15,44
Riverdale,Airport,3628,623,156,3150,6155,86,6778,6778,242,4407,9391,13798
Riverdale,NEClayton,4946,973,55,5972,15191,103,10918,16164,158,5974,21266,27240
Riverdale,Riverdale,11107,2282,137,28242,66839,492,39349,69121,629,13526,95573,109099
Riverdale,SClayton,4227,866,40,5730,15441,130,9957,16307,170,5133,21301,26434
Riverdale,NWCobb,91,14,0,29,22,5,120,36,5,105,56,161
Riverdale,NECobb,93,33,0,27,59,0,120,92,0,126,86,212
Riverdale,SWCobb,57,15,0,11,70,0,68,85,0,72,81,153
Riverdale,Marietta,133,21,1,35,41,8,168,62,9,155,84,239
Riverdale,Cumberland,606,155,22,67,127,2,673,282,24,783,196,979
Riverdale,SCobb,252,46,2,57,195,1,309,241,3,300,253,553
Riverdale,Chamblee,446,145,67,64,148,9,510,293,76,658,221,879
Riverdale,NWDeKalb,545,120,29,89,250,10,634,370,39,694,349,1043
Riverdale,NEDeKalb,337,67,7,77,169,11,414,236,18,411,257,668
Riverdale,Atlanta-DeKalb,141,18,10,41,141,6,182,159,16,169,188,357
Riverdale,Decatur,111,18,16,20,93,5,131,111,21,145,118,263
Riverdale,SWDeKalb,323,74,12,126,287,1,449,361,13,409,414,823
Riverdale,SEDeKalb,186,36,5,48,133,1,234,169,6,227,182,409
Riverdale,SDeKalb,519,128,1,261,823,3,780,951,4,648,1087,1735
Riverdale,WDouglas,117,20,0,30,119,0,147,139,0,137,149,286
Riverdale,EDouglas,165,28,0,37,160,0,202,188,0,193,197,390
Riverdale,WFayette,719,140,0,381,1107,0,1100,1247,0,859,1488,2347
Riverdale,EFayette,2419,480,4,3111,8126,20,5530,8606,24,2903,11257,14160
Riverdale,NGwinnett,14,5,1,6,48,0,20,53,1,20,54,74
Riverdale,CentGwinnett,60,24,0,18,51,0,78,75,0,84,69,153
Riverdale,EGwinnett,14,2,0,3,31,0,17,33,0,16,34,50
Riverdale,Norcross,167,50,3,18,24,1,185,74,4,220,43,263
Riverdale,Lilburn,43,10,0,17,26,0,60,36,0,53,43,96
Riverdale,Snellville,49,13,0,11,20,0,60,33,0,62,31,93
Riverdale,NHenry,963,175,2,699,1949,2,1662,2124,4,1140,2650,3790
Riverdale,EHenry,296,47,0,106,381,1,402,428,1,343,488,831
Riverdale,SHenry,968,197,1,377,1133,1,1345,1330,2,1166,1511,2677
Riverdale,SRockdale,104,15,0,21,102,0,125,117,0,119,123,242
Riverdale,NRockdale,82,12,0,25,41,0,107,53,0,94,66,160
Riverdale,NBarrow,4,0,0,0,1,0,4,1,0,4,1,5
Riverdale,SBarrow,1,0,0,1,4,0,2,4,0,1,5,6
Riverdale,NWBartow,3,0,0,0,0,0,3,0,0,3,0,3
Riverdale,NEBartow,1,0,0,1,5,0,2,5,0,1,6,7
Riverdale,SWBartow,1,0,0,0,0,0,1,0,0,1,0,1
Riverdale,Cartersville,5,0,0,3,2,0,8,2,0,5,5,10
Riverdale,NECarroll,15,1,0,4,6,0,19,7,0,16,10,26
Riverdale,WCarroll,0,1,0,0,2,0,0,3,0,1,2,3
Riverdale,CentralCarroll,26,8,0,5,15,0,31,23,0,34,20,54
Riverdale,SECarroll,9,2,0,6,6,0,15,8,0,11,12,23
Riverdale,WCoweta,81,9,0,17,58,0,98,67,0,90,75,165
Riverdale,NCoweta,442,87,0,127,290,0,569,377,0,529,417,946
Riverdale,SCoweta,44,6,0,14,20,0,58,26,0,50,34,84
Riverdale,SECoweta,110,23,0,47,138,0,157,161,0,133,185,318
Riverdale,NForsyth,2,0,0,1,12,0,3,12,0,2,13,15
Riverdale,Cumming,10,1,0,4,19,0,14,20,0,11,23,34
Riverdale,SForsyth,13,3,0,2,7,0,15,10,0,16,9,25
Riverdale,NHall,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,Gainesville,2,0,0,0,4,0,2,4,0,2,4,6
Riverdale,SHall,2,0,0,0,1,0,2,1,0,2,1,3
Riverdale,WNewton,116,13,0,32,89,0,148,102,0,129,121,250
Riverdale,ENewton,8,1,0,3,2,0,11,3,0,9,5,14
Riverdale,NPaulding,7,0,0,2,5,0,9,5,0,7,7,14
Riverdale,WPaulding,4,1,0,2,23,0,6,24,0,5,25,30
Riverdale,EPaulding,40,11,0,13,30,0,53,41,0,51,43,94
Riverdale,NSpalding,196,31,0,69,216,0,265,247,0,227,285,512
Riverdale,SSpalding,120,32,0,24,63,0,144,95,0,152,87,239
Riverdale,WWalton,14,2,0,4,2,0,18,4,0,16,6,22
Riverdale,EWalton,10,2,0,1,3,0,11,5,0,12,4,16
SClayton,NFulton,80,20,3,15,32,0,95,52,3,103,47,150
SClayton,Roswell,55,16,1,8,34,0,63,50,1,72,42,114
SClayton,SandySprings,334,86,32,37,121,9,371,207,41,452,167,619
SClayton,Buckhead,580,204,52,88,283,2,668,487,54,836,373,1209
SClayton,NWAtlanta,346,87,11,58,137,4,404,224,15,444,199,643
SClayton,NEAtlanta,992,219,69,245,640,45,1237,859,114,1280,930,2210
SClayton,SWAtlanta,429,93,8,165,335,5,594,428,13,530,505,1035
SClayton,CBDAtlanta,1353,303,334,285,777,132,1638,1080,466,1990,1194,3184
SClayton,SEAtlanta,891,172,20,395,966,15,1286,1138,35,1083,1376,2459
SClayton,SFulton,266,40,0,85,144,0,351,184,0,306,229,535
SClayton,Tri-Cities,1628,337,17,435,1215,9,2063,1552,26,1982,1659,3641
SClayton,Shannon,1080,224,0,614,1670,3,1694,1894,3,1304,2287,3591
SClayton,WCherokee,1,0,0,0,2,0,1,2,0,1,2,3
SClayton,NCherokee,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,ECentCherokee,11,3,0,4,0,0,15,3,0,14,4,18
SClayton,Woodstock,20,5,0,7,25,0,27,30,0,25,32,57
SClayton,Airport,1426,269,55,426,848,4,1852,1117,59,1750,1278,3028
SClayton,NEClayton,7705,1485,72,9364,21634,135,17069,23119,207,9262,31133,40395
SClayton,Riverdale,4093,854,42,5701,15502,132,9794,16356,174,4989,21335,26324
SClayton,SClayton,18245,3731,116,32418,71991,261,50663,75722,377,22092,104670,126762
SClayton,NWCobb,64,28,0,32,46,4,96,74,4,92,82,174
SClayton,NECobb,91,27,0,26,94,0,117,121,0,118,120,238
SClayton,SWCobb,38,12,0,7,25,0,45,37,0,50,32,82
SClayton,Marietta,109,21,0,24,20,2,133,41,2,130,46,176
SClayton,Cumberland,447,111,5,42,166,1,489,277,6,563,209,772
SClayton,SCobb,155,39,1,39,102,0,194,141,1,195,141,336
SClayton,Chamblee,341,118,26,47,112,4,388,230,30,485,163,648
SClayton,NWDeKalb,436,122,6,87,270,3,523,392,9,564,360,924
SClayton,NEDeKalb,322,79,2,69,170,5,391,249,7,403,244,647
SClayton,Atlanta-DeKalb,117,23,3,35,99,1,152,122,4,143,135,278
SClayton,Decatur,93,19,5,29,28,6,122,47,11,117,63,180
SClayton,SWDeKalb,334,72,4,92,255,1,426,327,5,410,348,758
SClayton,SEDeKalb,200,34,1,53,129,0,253,163,1,235,182,417
SClayton,SDeKalb,798,181,5,376,921,2,1174,1102,7,984,1299,2283
SClayton,WDouglas,82,17,0,25,25,0,107,42,0,99,50,149
SClayton,EDouglas,124,27,0,19,55,0,143,82,0,151,74,225
SClayton,WFayette,1292,245,1,515,1323,0,1807,1568,1,1538,1838,3376
SClayton,EFayette,3570,693,3,3554,9499,5,7124,10192,8,4266,13058,17324
SClayton,NGwinnett,22,4,0,2,5,0,24,9,0,26,7,33
SClayton,CentGwinnett,88,23,0,23,26,0,111,49,0,111,49,160
SClayton,EGwinnett,14,2,0,7,7,0,21,9,0,16,14,30
SClayton,Norcross,158,46,1,20,77,0,178,123,1,205,97,302
SClayton,Lilburn,63,13,0,16,18,0,79,31,0,76,34,110
SClayton,Snellville,72,12,0,15,26,0,87,38,0,84,41,125
SClayton,NHenry,3770,738,8,5133,12659,14,8903,13397,22,4516,17806,22322
SClayton,EHenry,903,194,2,452,1210,1,1355,1404,3,1099,1663,2762
SClayton,SHenry,4148,807,7,2934,7736,12,7082,8543,19,4962,10682,15644
SClayton,SRockdale,273,54,0,79,248,0,352,302,0,327,327,654
SClayton,NRockdale,206,33,0,44,70,0,250,103,0,239,114,353
SClayton,NBarrow,0,0,0,2,2,0,2,2,0,0,4,4
SClayton,SBarrow,5,0,0,0,0,0,5,0,0,5,0,5
SClayton,NWBartow,0,0,0,0,13,0,0,13,0,0,13,13
SClayton,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,SWBartow,1,0,0,0,0,0,1,0,0,1,0,1
SClayton,Cartersville,3,3,0,1,2,0,4,5,0,6,3,9
SClayton,NECarroll,11,0,0,0,2,0,11,2,0,11,2,13
SClayton,WCarroll,1,1,0,1,10,0,2,11,0,2,11,13
SClayton,CentralCarroll,30,4,0,8,11,0,38,15,0,34,19,53
SClayton,SECarroll,3,0,0,3,2,0,6,2,0,3,5,8
SClayton,WCoweta,70,14,0,14,24,0,84,38,0,84,38,122
SClayton,NCoweta,466,93,0,103,259,0,569,352,0,559,362,921
SClayton,SCoweta,29,9,0,12,59,0,41,68,0,38,71,109
SClayton,SECoweta,206,25,0,81,131,0,287,156,0,231,212,443
SClayton,NForsyth,0,3,0,0,1,0,0,4,0,3,1,4
SClayton,Cumming,5,1,0,3,4,0,8,5,0,6,7,13
SClayton,SForsyth,21,4,0,4,4,0,25,8,0,25,8,33
SClayton,NHall,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,Gainesville,1,0,0,0,0,0,1,0,0,1,0,1
SClayton,SHall,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,WNewton,325,53,0,71,143,0,396,196,0,378,214,592
SClayton,ENewton,21,4,0,8,3,0,29,7,0,25,11,36
SClayton,NPaulding,7,0,0,0,1,0,7,1,0,7,1,8
SClayton,WPaulding,3,0,0,1,0,0,4,0,0,3,1,4
SClayton,EPaulding,29,9,0,6,32,0,35,41,0,38,38,76
SClayton,NSpalding,852,148,0,427,975,3,1279,1123,3,1000,1405,2405
SClayton,SSpalding,453,82,0,120,307,0,573,389,0,535,427,962
SClayton,WWalton,27,9,0,4,46,0,31,55,0,36,50,86
SClayton,EWalton,17,2,0,2,3,0,19,5,0,19,5,24
NWCobb,NFulton,1574,275,5,484,976,33,2058,1251,38,1854,1493,3347
NWCobb,Roswell,1285,248,2,459,1052,23,1744,1300,25,1535,1534,3069
NWCobb,SandySprings,2622,453,32,461,770,20,3083,1223,52,3107,1251,4358
NWCobb,Buckhead,2295,400,40,374,882,30,2669,1282,70,2735,1286,4021
NWCobb,NWAtlanta,887,155,13,135,189,12,1022,344,25,1055,336,1391
NWCobb,NEAtlanta,1662,345,85,250,598,29,1912,943,114,2092,877,2969
NWCobb,SWAtlanta,528,95,10,123,179,14,651,274,24,633,316,949
NWCobb,CBDAtlanta,1296,309,288,119,368,18,1415,677,306,1893,505,2398
NWCobb,SEAtlanta,291,73,8,64,126,6,355,199,14,372,196,568
NWCobb,SFulton,281,42,0,66,100,2,347,142,2,323,168,491
NWCobb,Tri-Cities,343,103,17,65,141,8,408,244,25,463,214,677
NWCobb,Shannon,154,25,1,64,56,7,218,81,8,180,127,307
NWCobb,WCherokee,586,95,1,280,703,5,866,798,6,682,988,1670
NWCobb,NCherokee,196,39,0,102,131,0,298,170,0,235,233,468
NWCobb,ECentCherokee,3285,550,1,1739,3585,50,5024,4135,51,3836,5374,9210
NWCobb,Woodstock,10844,2016,41,12421,30451,242,23265,32467,283,12901,43114,56015
NWCobb,Airport,159,32,16,25,11,2,184,43,18,207,38,245
NWCobb,NEClayton,201,69,2,34,43,7,235,112,9,272,84,356
NWCobb,Riverdale,94,14,0,29,30,6,123,44,6,108,65,173
NWCobb,SClayton,57,25,0,34,46,4,91,71,4,82,84,166
NWCobb,NWCobb,65319,11793,293,116880,234543,986,182199,246336,1279,77405,352409,429814
NWCobb,NECobb,11469,2049,27,12221,24134,237,23690,26183,264,13545,36592,50137
NWCobb,SWCobb,4203,780,5,5114,14126,37,9317,14906,42,4988,19277,24265
NWCobb,Marietta,11158,2068,97,11363,22146,239,22521,24214,336,13323,33748,47071
NWCobb,Cumberland,7554,1299,73,2260,4548,176,9814,5847,249,8926,6984,15910
NWCobb,SCobb,2249,466,17,1361,3411,26,3610,3877,43,2732,4798,7530
NWCobb,Chamblee,1598,301,24,235,412,24,1833,713,48,1923,671,2594
NWCobb,NWDeKalb,638,144,8,106,203,5,744,347,13,790,314,1104
NWCobb,NEDeKalb,466,79,1,104,109,10,570,188,11,546,223,769
NWCobb,Atlanta-DeKalb,71,18,4,16,42,8,87,60,12,93,66,159
NWCobb,Decatur,71,14,7,15,15,2,86,29,9,92,32,124
NWCobb,SWDeKalb,139,37,0,49,47,1,188,84,1,176,97,273
NWCobb,SEDeKalb,58,13,2,37,32,10,95,45,12,73,79,152
NWCobb,SDeKalb,142,39,0,48,69,3,190,108,3,181,120,301
NWCobb,WDouglas,510,76,0,120,286,6,630,362,6,586,412,998
NWCobb,EDouglas,1091,180,1,297,764,5,1388,944,6,1272,1066,2338
NWCobb,WFayette,51,7,0,19,24,0,70,31,0,58,43,101
NWCobb,EFayette,41,8,0,16,41,0,57,49,0,49,57,106
NWCobb,NGwinnett,120,13,0,74,92,3,194,105,3,133,169,302
NWCobb,CentGwinnett,318,50,1,117,113,16,435,163,17,369,246,615
NWCobb,EGwinnett,34,2,0,26,43,2,60,45,2,36,71,107
NWCobb,Norcross,794,111,2,160,190,20,954,301,22,907,370,1277
NWCobb,Lilburn,90,10,0,57,71,4,147,81,4,100,132,232
NWCobb,Snellville,57,10,0,60,47,2,117,57,2,67,109,176
NWCobb,NHenry,43,11,0,29,26,0,72,37,0,54,55,109
NWCobb,EHenry,12,3,0,5,29,1,17,32,1,15,35,50
NWCobb,SHenry,44,7,0,16,20,0,60,27,0,51,36,87
NWCobb,SRockdale,17,5,1,11,18,0,28,23,1,23,29,52
NWCobb,NRockdale,25,11,0,16,8,3,41,19,3,36,27,63
NWCobb,NBarrow,6,0,0,5,5,0,11,5,0,6,10,16
NWCobb,SBarrow,6,0,0,2,21,0,8,21,0,6,23,29
NWCobb,NWBartow,536,95,0,148,442,1,684,537,1,631,591,1222
NWCobb,NEBartow,499,106,0,217,478,2,716,584,2,605,697,1302
NWCobb,SWBartow,943,173,0,458,984,3,1401,1157,3,1116,1445,2561
NWCobb,Cartersville,4887,925,1,3445,8328,10,8332,9253,11,5813,11783,17596
NWCobb,NECarroll,235,58,0,58,117,0,293,175,0,293,175,468
NWCobb,WCarroll,20,3,0,6,4,0,26,7,0,23,10,33
NWCobb,CentralCarroll,106,33,0,46,44,0,152,77,0,139,90,229
NWCobb,SECarroll,13,0,0,6,14,0,19,14,0,13,20,33
NWCobb,WCoweta,18,1,0,9,33,0,27,34,0,19,42,61
NWCobb,NCoweta,50,9,0,26,35,1,76,44,1,59,62,121
NWCobb,SCoweta,1,1,1,0,1,0,1,2,1,3,1,4
NWCobb,SECoweta,7,1,0,2,9,0,9,10,0,8,11,19
NWCobb,NForsyth,127,26,0,59,112,2,186,138,2,153,173,326
NWCobb,Cumming,330,66,0,149,174,7,479,240,7,396,330,726
NWCobb,SForsyth,280,46,0,71,49,7,351,95,7,326,127,453
NWCobb,NHall,8,2,0,4,10,0,12,12,0,10,14,24
NWCobb,Gainesville,14,4,0,8,31,0,22,35,0,18,39,57
NWCobb,SHall,8,0,0,7,9,0,15,9,0,8,16,24
NWCobb,WNewton,16,3,0,10,21,1,26,24,1,19,32,51
NWCobb,ENewton,2,1,0,0,0,0,2,1,0,3,0,3
NWCobb,NPaulding,3528,586,0,3914,11110,5,7442,11696,5,4114,15029,19143
NWCobb,WPaulding,449,58,0,139,446,0,588,504,0,507,585,1092
NWCobb,EPaulding,4797,897,0,3413,9893,6,8210,10790,6,5694,13312,19006
NWCobb,NSpalding,4,0,0,1,9,0,5,9,0,4,10,14
NWCobb,SSpalding,1,1,0,1,6,0,2,7,0,2,7,9
NWCobb,WWalton,9,1,0,4,29,0,13,30,0,10,33,43
NWCobb,EWalton,2,0,0,2,1,0,4,1,0,2,3,5
NECobb,NFulton,5463,1043,12,3115,8416,11,8578,9459,23,6518,11542,18060
NECobb,Roswell,5858,1097,8,6451,16307,13,12309,17404,21,6963,22771,29734
NECobb,SandySprings,7455,1246,79,5552,11717,71,13007,12963,150,8780,17340,26120
NECobb,Buckhead,2971,487,89,1092,2347,20,4063,2834,109,3547,3459,7006
NECobb,NWAtlanta,850,146,6,228,623,2,1078,769,8,1002,853,1855
NECobb,NEAtlanta,1710,315,93,429,845,34,2139,1160,127,2118,1308,3426
NECobb,SWAtlanta,495,86,8,143,405,5,638,491,13,589,553,1142
NECobb,CBDAtlanta,1383,273,350,223,670,49,1606,943,399,2006,942,2948
NECobb,SEAtlanta,305,71,5,75,179,4,380,250,9,381,258,639
NECobb,SFulton,209,39,0,38,60,0,247,99,0,248,98,346
NECobb,Tri-Cities,390,97,2,53,99,0,443,196,2,489,152,641
NECobb,Shannon,165,39,0,39,60,0,204,99,0,204,99,303
NECobb,WCherokee,356,76,0,121,343,0,477,419,0,432,464,896
NECobb,NCherokee,156,25,0,52,176,0,208,201,0,181,228,409
NECobb,ECentCherokee,2749,506,0,1344,3699,0,4093,4205,0,3255,5043,8298
NECobb,Woodstock,6835,1262,1,7543,19481,3,14378,20743,4,8098,27027,35125
NECobb,Airport,155,30,28,16,47,1,171,77,29,213,64,277
NECobb,NEClayton,211,62,0,35,56,0,246,118,0,273,91,364
NECobb,Riverdale,98,27,0,25,62,0,123,89,0,125,87,212
NECobb,SClayton,79,21,0,21,66,0,100,87,0,100,87,187
NECobb,NWCobb,11838,2107,28,12411,24178,229,24249,26285,257,13973,36818,50791
NECobb,NECobb,40179,7010,23,85334,163301,36,125513,170311,59,47212,248671,295883
NECobb,SWCobb,1575,288,0,783,2046,0,2358,2334,0,1863,2829,4692
NECobb,Marietta,11032,1874,68,13125,23047,188,24157,24921,256,12974,36360,49334
NECobb,Cumberland,11797,1895,89,9534,19025,48,21331,20920,137,13781,28607,42388
NECobb,SCobb,1834,325,7,1137,2582,3,2971,2907,10,2166,3722,5888
NECobb,Chamblee,3177,549,31,1575,3391,13,4752,3940,44,3757,4979,8736
NECobb,NWDeKalb,795,147,4,238,471,4,1033,618,8,946,713,1659
NECobb,NEDeKalb,733,131,2,224,478,1,957,609,3,866,703,1569
NECobb,Atlanta-DeKalb,81,16,1,33,33,0,114,49,1,98,66,164
NECobb,Decatur,97,16,1,26,84,2,123,100,3,114,112,226
NECobb,SWDeKalb,162,40,3,46,98,0,208,138,3,205,144,349
NECobb,SEDeKalb,94,25,1,47,58,0,141,83,1,120,105,225
NECobb,SDeKalb,156,42,0,32,81,0,188,123,0,198,113,311
NECobb,WDouglas,242,38,0,38,73,0,280,111,0,280,111,391
NECobb,EDouglas,501,69,0,131,270,0,632,339,0,570,401,971
NECobb,WFayette,38,6,0,15,25,0,53,31,0,44,40,84
NECobb,EFayette,61,9,0,25,32,0,86,41,0,70,57,127
NECobb,NGwinnett,384,58,0,102,289,0,486,347,0,442,391,833
NECobb,CentGwinnett,857,113,1,188,352,1,1045,465,2,971,541,1512
NECobb,EGwinnett,124,12,0,22,62,0,146,74,0,136,84,220
NECobb,Norcross,1509,298,2,426,886,0,1935,1184,2,1809,1312,3121
NECobb,Lilburn,214,41,0,71,126,0,285,167,0,255,197,452
NECobb,Snellville,166,21,0,38,50,0,204,71,0,187,88,275
NECobb,NHenry,80,25,0,22,17,0,102,42,0,105,39,144
NECobb,EHenry,26,6,0,8,26,0,34,32,0,32,34,66
NECobb,SHenry,42,17,0,13,19,0,55,36,0,59,32,91
NECobb,SRockdale,30,10,0,9,3,0,39,13,0,40,12,52
NECobb,NRockdale,57,5,0,23,37,0,80,42,0,62,60,122
NECobb,NBarrow,28,1,0,10,8,0,38,9,0,29,18,47
NECobb,SBarrow,21,4,0,8,11,0,29,15,0,25,19,44
NECobb,NWBartow,165,30,0,45,114,0,210,144,0,195,159,354
NECobb,NEBartow,142,21,0,65,191,0,207,212,0,163,256,419
NECobb,SWBartow,235,45,0,89,275,0,324,320,0,280,364,644
NECobb,Cartersville,984,162,0,268,543,0,1252,705,0,1146,811,1957
NECobb,NECarroll,84,11,0,15,20,0,99,31,0,95,35,130
NECobb,WCarroll,7,0,0,3,1,0,10,1,0,7,4,11
NECobb,CentralCarroll,38,7,0,13,29,0,51,36,0,45,42,87
NECobb,SECarroll,3,1,0,2,1,0,5,2,0,4,3,7
NECobb,WCoweta,4,2,0,5,2,0,9,4,0,6,7,13
NECobb,NCoweta,67,11,0,25,30,0,92,41,0,78,55,133
NECobb,SCoweta,3,0,0,1,12,0,4,12,0,3,13,16
NECobb,SECoweta,6,1,0,2,2,0,8,3,0,7,4,11
NECobb,NForsyth,246,43,0,60,142,0,306,185,0,289,202,491
NECobb,Cumming,863,135,0,224,592,0,1087,727,0,998,816,1814
NECobb,SForsyth,707,134,0,192,484,0,899,618,0,841,676,1517
NECobb,NHall,19,1,0,9,6,0,28,7,0,20,15,35
NECobb,Gainesville,65,10,0,20,58,0,85,68,0,75,78,153
NECobb,SHall,72,6,0,29,66,0,101,72,0,78,95,173
NECobb,WNewton,49,11,0,15,16,0,64,27,0,60,31,91
NECobb,ENewton,4,1,0,3,0,0,7,1,0,5,3,8
NECobb,NPaulding,601,100,0,188,375,0,789,475,0,701,563,1264
NECobb,WPaulding,152,24,0,33,108,0,185,132,0,176,141,317
NECobb,EPaulding,1226,214,0,265,750,0,1491,964,0,1440,1015,2455
NECobb,NSpalding,13,3,0,5,5,0,18,8,0,16,10,26
NECobb,SSpalding,5,0,0,1,1,0,6,1,0,5,2,7
NECobb,WWalton,35,7,0,9,9,0,44,16,0,42,18,60
NECobb,EWalton,10,1,0,5,1,0,15,2,0,11,6,17
SWCobb,NFulton,317,45,2,43,117,1,360,162,3,364,161,525
SWCobb,Roswell,221,49,1,56,122,0,277,171,1,271,178,449
SWCobb,SandySprings,832,157,13,165,374,5,997,531,18,1002,544,1546
SWCobb,Buckhead,849,172,20,214,535,7,1063,707,27,1041,756,1797
SWCobb,NWAtlanta,688,127,1,207,468,2,895,595,3,816,677,1493
SWCobb,NEAtlanta,654,136,16,220,604,40,874,740,56,806,864,1670
SWCobb,SWAtlanta,669,130,10,306,678,17,975,808,27,809,1001,1810
SWCobb,CBDAtlanta,721,110,153,199,322,49,920,432,202,984,570,1554
SWCobb,SEAtlanta,212,52,1,76,109,4,288,161,5,265,189,454
SWCobb,SFulton,564,105,0,207,412,0,771,517,0,669,619,1288
SWCobb,Tri-Cities,360,62,3,60,153,2,420,215,5,425,215,640
SWCobb,Shannon,182,38,0,44,140,2,226,178,2,220,186,406
SWCobb,WCherokee,33,3,0,12,27,0,45,30,0,36,39,75
SWCobb,NCherokee,6,1,0,9,9,0,15,10,0,7,18,25
SWCobb,ECentCherokee,181,42,0,47,131,0,228,173,0,223,178,401
SWCobb,Woodstock,486,79,0,178,603,0,664,682,0,565,781,1346
SWCobb,Airport,179,31,18,12,57,0,191,88,18,228,69,297
SWCobb,NEClayton,103,28,1,16,38,0,119,66,1,132,54,186
SWCobb,Riverdale,53,10,0,9,79,0,62,89,0,63,88,151
SWCobb,SClayton,44,7,0,7,25,0,51,32,0,51,32,83
SWCobb,NWCobb,4314,826,5,5126,13994,36,9440,14820,41,5145,19156,24301
SWCobb,NECobb,1547,283,0,805,2039,0,2352,2322,0,1830,2844,4674
SWCobb,SWCobb,10111,1986,2,23994,56024,7,34105,58010,9,12099,80025,92124
SWCobb,Marietta,4027,734,21,3679,10418,43,7706,11152,64,4782,14140,18922
SWCobb,Cumberland,3964,688,22,1502,4092,11,5466,4780,33,4674,5605,10279
SWCobb,SCobb,4712,884,25,6992,18531,57,11704,19415,82,5621,25580,31201
SWCobb,Chamblee,502,97,4,86,301,6,588,398,10,603,393,996
SWCobb,NWDeKalb,260,61,3,74,162,3,334,223,6,324,239,563
SWCobb,NEDeKalb,202,24,2,56,56,2,258,80,4,228,114,342
SWCobb,Atlanta-DeKalb,42,8,3,12,40,0,54,48,3,53,52,105
SWCobb,Decatur,35,11,4,15,21,4,50,32,8,50,40,90
SWCobb,SWDeKalb,74,17,2,26,39,0,100,56,2,93,65,158
SWCobb,SEDeKalb,38,5,0,9,10,0,47,15,0,43,19,62
SWCobb,SDeKalb,101,21,0,33,60,0,134,81,0,122,93,215
SWCobb,WDouglas,756,142,0,318,961,0,1074,1103,0,898,1279,2177
SWCobb,EDouglas,3118,609,8,3418,7752,3,6536,8361,11,3735,11173,14908
SWCobb,WFayette,54,9,0,13,44,0,67,53,0,63,57,120
SWCobb,EFayette,50,5,0,11,19,0,61,24,0,55,30,85
SWCobb,NGwinnett,20,6,0,19,13,0,39,19,0,26,32,58
SWCobb,CentGwinnett,105,21,0,41,57,0,146,78,0,126,98,224
SWCobb,EGwinnett,7,1,0,1,8,0,8,9,0,8,9,17
SWCobb,Norcross,289,57,0,39,67,0,328,124,0,346,106,452
SWCobb,Lilburn,34,4,0,11,30,0,45,34,0,38,41,79
SWCobb,Snellville,24,3,0,5,14,0,29,17,0,27,19,46
SWCobb,NHenry,24,7,0,12,13,0,36,20,0,31,25,56
SWCobb,EHenry,9,1,0,2,5,0,11,6,0,10,7,17
SWCobb,SHenry,23,4,0,5,6,0,28,10,0,27,11,38
SWCobb,SRockdale,8,0,0,3,4,0,11,4,0,8,7,15
SWCobb,NRockdale,10,2,0,1,13,0,11,15,0,12,14,26
SWCobb,NBarrow,1,0,0,1,1,0,2,1,0,1,2,3
SWCobb,SBarrow,2,1,0,1,0,0,3,1,0,3,1,4
SWCobb,NWBartow,36,6,0,13,46,0,49,52,0,42,59,101
SWCobb,NEBartow,38,2,0,12,19,0,50,21,0,40,31,71
SWCobb,SWBartow,72,13,0,35,73,0,107,86,0,85,108,193
SWCobb,Cartersville,343,70,0,124,298,0,467,368,0,413,422,835
SWCobb,NECarroll,221,37,0,37,103,0,258,140,0,258,140,398
SWCobb,WCarroll,24,3,0,4,4,0,28,7,0,27,8,35
