FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
Shannon,SHenry,511,72,1,112,300,0,623,372,1,584,412,996
Shannon,SRockdale,96,13,0,21,24,0,117,37,0,109,45,154
Shannon,NRockdale,78,15,0,18,23,0,96,38,0,93,41,134
Shannon,NBarrow,2,0,0,0,2,0,2,2,0,2,2,4
Shannon,SBarrow,0,0,0,0,0,0,0,0,0,0,0,0
Shannon,NWBartow,1,0,0,0,2,0,1,2,0,1,2,3
Shannon,NEBartow,1,0,0,1,1,0,2,1,0,1,2,3
Shannon,SWBartow,3,0,0,2,0,0,5,0,0,3,2,5
Shannon,Cartersville,13,0,0,3,5,0,16,5,0,13,8,21
Shannon,NECarroll,115,11,0,20,36,0,135,47,0,126,56,182
Shannon,WCarroll,18,11,0,9,9,0,27,20,0,29,18,47
Shannon,CentralCarroll,211,34,0,53,125,0,264,159,0,245,178,423
Shannon,SECarroll,48,9,0,14,8,0,62,17,0,57,22,79
Shannon,WCoweta,445,69,0,82,259,1,527,328,1,514,342,856
Shannon,NCoweta,2988,504,7,1163,3262,8,4151,3766,15,3499,4433,7932
Shannon,SCoweta,186,23,0,42,72,0,228,95,0,209,114,323
Shannon,SECoweta,291,50,0,78,220,0,369,270,0,341,298,639
Shannon,NForsyth,2,0,0,0,0,0,2,0,0,2,0,2
Shannon,Cumming,8,1,0,4,19,0,12,20,0,9,23,32
Shannon,SForsyth,14,7,0,2,4,0,16,11,0,21,6,27
Shannon,NHall,1,0,0,0,0,0,1,0,0,1,0,1
Shannon,Gainesville,0,0,0,3,0,0,3,0,0,0,3,3
Shannon,SHall,5,2,0,1,4,0,6,6,0,7,5,12
Shannon,WNewton,86,11,0,18,57,0,104,68,0,97,75,172
Shannon,ENewton,6,0,0,3,16,0,9,16,0,6,19,25
Shannon,NPaulding,35,5,0,7,36,0,42,41,0,40,43,83
Shannon,WPaulding,21,3,0,5,5,0,26,8,0,24,10,34
Shannon,EPaulding,255,36,0,63,157,0,318,193,0,291,220,511
Shannon,NSpalding,130,16,0,43,43,0,173,59,0,146,86,232
Shannon,SSpalding,111,18,0,14,27,0,125,45,0,129,41,170
Shannon,WWalton,14,4,0,5,8,0,19,12,0,18,13,31
Shannon,EWalton,4,0,0,3,2,0,7,2,0,4,5,9
WCherokee,NFulton,454,66,0,124,314,0,578,380,0,520,438,958
WCherokee,Roswell,192,34,0,59,140,0,251,174,0,226,199,425
WCherokee,SandySprings,221,28,1,44,159,1,265,187,2,250,204,454
WCherokee,Buckhead,118,23,0,32,91,0,150,114,0,141,123,264
WCherokee,NWAtlanta,35,7,0,13,14,0,48,21,0,42,27,69
WCherokee,NEAtlanta,89,12,0,23,105,0,112,117,0,101,128,229
WCherokee,SWAtlanta,32,6,0,10,17,0,42,23,0,38,27,65
WCherokee,CBDAtlanta,46,14,2,19,53,1,65,67,3,62,73,135
WCherokee,SEAtlanta,14,7,0,3,19,1,17,26,1,21,23,44
WCherokee,SFulton,1,2,0,0,1,0,1,3,0,3,1,4
WCherokee,Tri-Cities,19,3,0,4,39,0,23,42,0,22,43,65
WCherokee,Shannon,2,1,0,1,0,0,3,1,0,3,1,4
WCherokee,WCherokee,2413,390,0,4770,11719,0,7183,12109,0,2803,16489,19292
WCherokee,NCherokee,196,48,0,390,740,0,586,788,0,244,1130,1374
WCherokee,ECentCherokee,3254,588,6,4705,11947,17,7959,12535,23,3848,16669,20517
WCherokee,Woodstock,722,112,0,479,1327,0,1201,1439,0,834,1806,2640
WCherokee,Airport,7,3,0,1,0,0,8,3,0,10,1,11
WCherokee,NEClayton,4,2,0,2,7,0,6,9,0,6,9,15
WCherokee,Riverdale,4,1,0,0,0,0,4,1,0,5,0,5
WCherokee,SClayton,0,1,0,0,1,0,0,2,0,1,1,2
WCherokee,NWCobb,663,112,0,296,647,1,959,759,1,775,944,1719
WCherokee,NECobb,424,84,0,160,387,0,584,471,0,508,547,1055
WCherokee,SWCobb,25,4,0,12,19,0,37,23,0,29,31,60
WCherokee,Marietta,345,55,0,86,160,0,431,215,0,400,246,646
WCherokee,Cumberland,386,57,0,71,114,0,457,171,0,443,185,628
WCherokee,SCobb,47,12,0,15,60,0,62,72,0,59,75,134
WCherokee,Chamblee,93,13,0,23,61,0,116,74,0,106,84,190
WCherokee,NWDeKalb,42,9,0,10,50,0,52,59,0,51,60,111
WCherokee,NEDeKalb,28,1,0,7,8,0,35,9,0,29,15,44
WCherokee,Atlanta-DeKalb,3,0,0,0,12,0,3,12,0,3,12,15
WCherokee,Decatur,2,1,0,3,3,0,5,4,0,3,6,9
WCherokee,SWDeKalb,4,1,0,1,4,0,5,5,0,5,5,10
WCherokee,SEDeKalb,1,0,0,1,1,0,2,1,0,1,2,3
WCherokee,SDeKalb,7,3,0,0,2,0,7,5,0,10,2,12
WCherokee,WDouglas,2,0,0,2,1,0,4,1,0,2,3,5
WCherokee,EDouglas,17,3,0,3,19,0,20,22,0,20,22,42
WCherokee,WFayette,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,EFayette,1,0,0,0,0,0,1,0,0,1,0,1
WCherokee,NGwinnett,30,2,0,20,6,0,50,8,0,32,26,58
WCherokee,CentGwinnett,64,6,0,26,43,0,90,49,0,70,69,139
WCherokee,EGwinnett,2,1,0,3,0,0,5,1,0,3,3,6
WCherokee,Norcross,115,10,0,16,33,0,131,43,0,125,49,174
WCherokee,Lilburn,6,0,0,1,2,0,7,2,0,6,3,9
WCherokee,Snellville,3,1,0,1,1,0,4,2,0,4,2,6
WCherokee,NHenry,0,1,0,0,0,0,0,1,0,1,0,1
WCherokee,EHenry,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,SHenry,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,SRockdale,1,0,0,0,0,0,1,0,0,1,0,1
WCherokee,NRockdale,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,NBarrow,0,0,0,1,0,0,1,0,0,0,1,1
WCherokee,SBarrow,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,NWBartow,91,13,0,47,102,0,138,115,0,104,149,253
WCherokee,NEBartow,309,54,0,225,716,0,534,770,0,363,941,1304
WCherokee,SWBartow,46,7,0,15,23,0,61,30,0,53,38,91
WCherokee,Cartersville,810,149,0,398,897,0,1208,1046,0,959,1295,2254
WCherokee,NECarroll,0,1,0,1,4,0,1,5,0,1,5,6
WCherokee,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,CentralCarroll,0,1,0,0,0,0,0,1,0,1,0,1
WCherokee,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,NCoweta,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,NForsyth,64,10,0,40,46,0,104,56,0,74,86,160
WCherokee,Cumming,164,36,0,94,217,0,258,253,0,200,311,511
WCherokee,SForsyth,142,29,0,36,66,0,178,95,0,171,102,273
WCherokee,NHall,3,0,0,0,0,0,3,0,0,3,0,3
WCherokee,Gainesville,21,4,0,4,33,0,25,37,0,25,37,62
WCherokee,SHall,8,3,0,2,3,0,10,6,0,11,5,16
WCherokee,WNewton,0,0,0,0,4,0,0,4,0,0,4,4
WCherokee,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,NPaulding,28,9,0,7,25,0,35,34,0,37,32,69
WCherokee,WPaulding,2,0,0,0,0,0,2,0,0,2,0,2
WCherokee,EPaulding,53,4,0,21,51,0,74,55,0,57,72,129
WCherokee,NSpalding,0,0,0,1,0,0,1,0,0,0,1,1
WCherokee,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,WWalton,0,0,0,0,0,0,0,0,0,0,0,0
WCherokee,EWalton,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,NFulton,386,67,0,111,289,0,497,356,0,453,400,853
NCherokee,Roswell,118,16,0,38,60,0,156,76,0,134,98,232
NCherokee,SandySprings,85,18,0,14,150,0,99,168,0,103,164,267
NCherokee,Buckhead,43,5,0,18,51,0,61,56,0,48,69,117
NCherokee,NWAtlanta,16,6,0,6,21,0,22,27,0,22,27,49
NCherokee,NEAtlanta,25,5,0,6,65,0,31,70,0,30,71,101
NCherokee,SWAtlanta,9,0,0,1,5,0,10,5,0,9,6,15
NCherokee,CBDAtlanta,12,1,0,14,26,0,26,27,0,13,40,53
NCherokee,SEAtlanta,4,1,0,0,5,0,4,6,0,5,5,10
NCherokee,SFulton,1,0,0,0,0,0,1,0,0,1,0,1
NCherokee,Tri-Cities,4,1,0,3,4,0,7,5,0,5,7,12
NCherokee,Shannon,0,0,0,1,0,0,1,0,0,0,1,1
NCherokee,WCherokee,211,37,0,385,738,0,596,775,0,248,1123,1371
NCherokee,NCherokee,1184,243,0,2302,5430,0,3486,5673,0,1427,7732,9159
NCherokee,ECentCherokee,1640,279,3,1942,5162,3,3582,5441,6,1922,7107,9029
NCherokee,Woodstock,264,53,0,114,391,0,378,444,0,317,505,822
NCherokee,Airport,3,2,0,0,0,0,3,2,0,5,0,5
NCherokee,NEClayton,1,1,0,0,1,0,1,2,0,2,1,3
NCherokee,Riverdale,0,0,0,0,1,0,0,1,0,0,1,1
NCherokee,SClayton,0,0,0,0,10,0,0,10,0,0,10,10
NCherokee,NWCobb,253,42,0,88,247,3,341,289,3,295,338,633
NCherokee,NECobb,153,26,0,65,149,0,218,175,0,179,214,393
NCherokee,SWCobb,14,0,0,6,7,0,20,7,0,14,13,27
NCherokee,Marietta,123,22,0,30,38,0,153,60,0,145,68,213
NCherokee,Cumberland,157,23,0,28,55,0,185,78,0,180,83,263
NCherokee,SCobb,11,3,0,5,29,0,16,32,0,14,34,48
NCherokee,Chamblee,45,7,0,21,23,0,66,30,0,52,44,96
NCherokee,NWDeKalb,13,1,0,3,38,1,16,39,1,14,42,56
NCherokee,NEDeKalb,9,1,0,3,43,0,12,44,0,10,46,56
NCherokee,Atlanta-DeKalb,0,0,0,0,10,0,0,10,0,0,10,10
NCherokee,Decatur,1,0,0,0,1,0,1,1,0,1,1,2
NCherokee,SWDeKalb,3,0,0,3,1,0,6,1,0,3,4,7
NCherokee,SEDeKalb,0,0,0,2,1,0,2,1,0,0,3,3
NCherokee,SDeKalb,2,0,0,1,1,0,3,1,0,2,2,4
NCherokee,WDouglas,1,0,0,0,0,0,1,0,0,1,0,1
NCherokee,EDouglas,8,1,0,2,1,0,10,2,0,9,3,12
NCherokee,WFayette,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,EFayette,0,0,0,1,0,0,1,0,0,0,1,1
NCherokee,NGwinnett,52,12,0,27,31,0,79,43,0,64,58,122
NCherokee,CentGwinnett,60,8,0,20,69,0,80,77,0,68,89,157
NCherokee,EGwinnett,2,0,0,1,2,0,3,2,0,2,3,5
NCherokee,Norcross,65,8,0,9,23,0,74,31,0,73,32,105
NCherokee,Lilburn,2,1,0,4,2,0,6,3,0,3,6,9
NCherokee,Snellville,2,2,0,2,5,0,4,7,0,4,7,11
NCherokee,NHenry,0,0,0,1,0,0,1,0,0,0,1,1
NCherokee,EHenry,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,SHenry,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,SRockdale,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,NRockdale,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,NBarrow,1,2,0,1,0,0,2,2,0,3,1,4
NCherokee,SBarrow,1,0,0,0,0,0,1,0,0,1,0,1
NCherokee,NWBartow,15,1,0,1,3,0,16,4,0,16,4,20
NCherokee,NEBartow,42,8,0,9,34,0,51,42,0,50,43,93
NCherokee,SWBartow,9,1,0,2,4,0,11,5,0,10,6,16
NCherokee,Cartersville,85,8,0,25,38,0,110,46,0,93,63,156
NCherokee,NECarroll,0,0,0,2,0,0,2,0,0,0,2,2
NCherokee,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,CentralCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,NCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,NForsyth,139,24,0,83,210,0,222,234,0,163,293,456
NCherokee,Cumming,387,62,0,231,648,0,618,710,0,449,879,1328
NCherokee,SForsyth,163,29,0,50,87,0,213,116,0,192,137,329
NCherokee,NHall,6,0,0,0,1,0,6,1,0,6,1,7
NCherokee,Gainesville,32,3,0,8,36,0,40,39,0,35,44,79
NCherokee,SHall,21,0,0,12,3,0,33,3,0,21,15,36
NCherokee,WNewton,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,NPaulding,5,0,0,0,1,0,5,1,0,5,1,6
NCherokee,WPaulding,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,EPaulding,13,3,0,3,33,0,16,36,0,16,36,52
NCherokee,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NCherokee,WWalton,1,0,0,0,10,0,1,10,0,1,10,11
NCherokee,EWalton,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,NFulton,5633,968,2,3306,9301,9,8939,10269,11,6603,12616,19219
ECentCherokee,Roswell,1988,324,3,953,3077,1,2941,3401,4,2315,4031,6346
ECentCherokee,SandySprings,1375,229,4,347,716,9,1722,945,13,1608,1072,2680
ECentCherokee,Buckhead,680,126,5,119,383,3,799,509,8,811,505,1316
ECentCherokee,NWAtlanta,278,46,1,42,107,1,320,153,2,325,150,475
ECentCherokee,NEAtlanta,392,96,4,120,226,9,512,322,13,492,355,847
ECentCherokee,SWAtlanta,98,20,0,41,60,2,139,80,2,118,103,221
ECentCherokee,CBDAtlanta,250,81,23,74,221,8,324,302,31,354,303,657
ECentCherokee,SEAtlanta,61,19,0,20,73,0,81,92,0,80,93,173
ECentCherokee,SFulton,34,8,0,5,11,0,39,19,0,42,16,58
ECentCherokee,Tri-Cities,98,25,1,17,62,2,115,87,3,124,81,205
ECentCherokee,Shannon,17,5,0,13,28,0,30,33,0,22,41,63
ECentCherokee,WCherokee,3481,589,6,4748,12162,14,8229,12751,20,4076,16924,21000
ECentCherokee,NCherokee,1708,305,3,1961,5101,3,3669,5406,6,2016,7065,9081
ECentCherokee,ECentCherokee,41891,7215,100,72939,159951,269,114830,167166,369,49206,233159,282365
ECentCherokee,Woodstock,6619,1124,2,6869,19462,3,13488,20586,5,7745,26334,34079
ECentCherokee,Airport,26,6,1,2,7,0,28,13,1,33,9,42
ECentCherokee,NEClayton,40,13,0,12,5,0,52,18,0,53,17,70
ECentCherokee,Riverdale,8,2,0,5,2,0,13,4,0,10,7,17
ECentCherokee,SClayton,15,2,0,7,9,0,22,11,0,17,16,33
ECentCherokee,NWCobb,3539,647,2,1883,3548,69,5422,4195,71,4188,5500,9688
ECentCherokee,NECobb,2902,559,0,1405,3613,0,4307,4172,0,3461,5018,8479
ECentCherokee,SWCobb,195,49,0,50,145,0,245,194,0,244,195,439
ECentCherokee,Marietta,1450,203,0,427,957,4,1877,1160,4,1653,1388,3041
ECentCherokee,Cumberland,1839,298,1,261,498,1,2100,796,2,2138,760,2898
ECentCherokee,SCobb,310,50,0,92,197,0,402,247,0,360,289,649
ECentCherokee,Chamblee,778,157,3,173,392,7,951,549,10,938,572,1510
ECentCherokee,NWDeKalb,225,48,0,75,277,3,300,325,3,273,355,628
ECentCherokee,NEDeKalb,198,37,0,47,133,2,245,170,2,235,182,417
ECentCherokee,Atlanta-DeKalb,16,5,0,8,30,0,24,35,0,21,38,59
ECentCherokee,Decatur,23,4,0,9,11,1,32,15,1,27,21,48
ECentCherokee,SWDeKalb,28,12,0,20,12,0,48,24,0,40,32,72
ECentCherokee,SEDeKalb,14,3,0,6,25,0,20,28,0,17,31,48
ECentCherokee,SDeKalb,30,10,0,19,29,0,49,39,0,40,48,88
ECentCherokee,WDouglas,29,3,0,11,31,0,40,34,0,32,42,74
ECentCherokee,EDouglas,100,17,0,24,51,0,124,68,0,117,75,192
ECentCherokee,WFayette,4,0,0,1,1,0,5,1,0,4,2,6
ECentCherokee,EFayette,6,2,0,2,1,0,8,3,0,8,3,11
ECentCherokee,NGwinnett,395,68,0,103,259,0,498,327,0,463,362,825
ECentCherokee,CentGwinnett,548,103,0,161,290,0,709,393,0,651,451,1102
ECentCherokee,EGwinnett,43,4,0,15,42,0,58,46,0,47,57,104
ECentCherokee,Norcross,707,131,0,144,367,0,851,498,0,838,511,1349
ECentCherokee,Lilburn,45,7,0,26,58,0,71,65,0,52,84,136
ECentCherokee,Snellville,41,9,0,19,48,0,60,57,0,50,67,117
ECentCherokee,NHenry,4,0,0,5,24,0,9,24,0,4,29,33
ECentCherokee,EHenry,3,0,0,1,0,0,4,0,0,3,1,4
ECentCherokee,SHenry,2,0,0,1,5,0,3,5,0,2,6,8
ECentCherokee,SRockdale,0,0,0,1,54,0,1,54,0,0,55,55
ECentCherokee,NRockdale,3,1,0,0,1,0,3,2,0,4,1,5
ECentCherokee,NBarrow,20,1,0,9,6,0,29,7,0,21,15,36
ECentCherokee,SBarrow,9,1,0,5,8,0,14,9,0,10,13,23
ECentCherokee,NWBartow,219,28,0,49,192,0,268,220,0,247,241,488
ECentCherokee,NEBartow,424,78,0,224,673,0,648,751,0,502,897,1399
ECentCherokee,SWBartow,126,22,0,56,66,0,182,88,0,148,122,270
ECentCherokee,Cartersville,903,160,0,259,468,0,1162,628,0,1063,727,1790
ECentCherokee,NECarroll,5,2,0,5,27,0,10,29,0,7,32,39
ECentCherokee,WCarroll,0,0,0,0,4,0,0,4,0,0,4,4
ECentCherokee,CentralCarroll,1,0,0,4,4,0,5,4,0,1,8,9
ECentCherokee,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,WCoweta,0,0,0,1,0,0,1,0,0,0,1,1
ECentCherokee,NCoweta,1,0,0,0,0,0,1,0,0,1,0,1
ECentCherokee,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,SECoweta,2,0,0,0,0,0,2,0,0,2,0,2
ECentCherokee,NForsyth,1167,185,0,666,1446,0,1833,1631,0,1352,2112,3464
ECentCherokee,Cumming,3380,605,0,2850,7592,0,6230,8197,0,3985,10442,14427
ECentCherokee,SForsyth,1823,320,0,645,1582,2,2468,1902,2,2143,2229,4372
ECentCherokee,NHall,32,9,0,19,48,0,51,57,0,41,67,108
ECentCherokee,Gainesville,188,33,0,53,132,0,241,165,0,221,185,406
ECentCherokee,SHall,102,16,0,47,43,0,149,59,0,118,90,208
ECentCherokee,WNewton,2,0,0,1,4,0,3,4,0,2,5,7
ECentCherokee,ENewton,0,0,0,0,1,0,0,1,0,0,1,1
ECentCherokee,NPaulding,147,36,0,51,59,0,198,95,0,183,110,293
ECentCherokee,WPaulding,18,4,0,4,11,0,22,15,0,22,15,37
ECentCherokee,EPaulding,201,37,0,48,95,0,249,132,0,238,143,381
ECentCherokee,NSpalding,0,0,0,1,0,0,1,0,0,0,1,1
ECentCherokee,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
ECentCherokee,WWalton,3,1,0,4,3,0,7,4,0,4,7,11
ECentCherokee,EWalton,3,1,0,3,0,0,6,1,0,4,3,7
Woodstock,NFulton,3449,593,4,2112,4953,2,5561,5546,6,4046,7067,11113
Woodstock,Roswell,2339,437,3,1554,3921,1,3893,4358,4,2779,5476,8255
Woodstock,SandySprings,1861,310,11,388,898,5,2249,1208,16,2182,1291,3473
Woodstock,Buckhead,1160,191,19,169,370,2,1329,561,21,1370,541,1911
Woodstock,NWAtlanta,395,70,2,47,179,0,442,249,2,467,226,693
Woodstock,NEAtlanta,771,159,25,122,279,13,893,438,38,955,414,1369
Woodstock,SWAtlanta,225,29,2,35,66,3,260,95,5,256,104,360
Woodstock,CBDAtlanta,557,107,88,73,188,4,630,295,92,752,265,1017
Woodstock,SEAtlanta,121,30,1,21,58,3,142,88,4,152,82,234
Woodstock,SFulton,83,4,0,19,65,0,102,69,0,87,84,171
Woodstock,Tri-Cities,179,41,2,20,24,1,199,65,3,222,45,267
Woodstock,Shannon,47,9,0,12,42,0,59,51,0,56,54,110
Woodstock,WCherokee,770,114,0,495,1226,0,1265,1340,0,884,1721,2605
Woodstock,NCherokee,265,53,0,113,436,0,378,489,0,318,549,867
Woodstock,ECentCherokee,6954,1276,2,6892,19484,3,13846,20760,5,8232,26379,34611
Woodstock,Woodstock,30217,5397,0,63078,139214,0,93295,144611,0,35614,202292,237906
Woodstock,Airport,60,15,2,7,4,0,67,19,2,77,11,88
Woodstock,NEClayton,84,24,1,19,55,0,103,79,1,109,74,183
Woodstock,Riverdale,29,10,0,11,10,0,40,20,0,39,21,60
Woodstock,SClayton,16,9,0,9,15,0,25,24,0,25,24,49
Woodstock,NWCobb,11247,2111,20,13197,31759,288,24444,33870,308,13378,45244,58622
Woodstock,NECobb,7076,1266,2,7812,20304,2,14888,21570,4,8344,28118,36462
Woodstock,SWCobb,537,108,0,170,614,0,707,722,0,645,784,1429
Woodstock,Marietta,3018,474,3,1472,3319,38,4490,3793,41,3495,4829,8324
Woodstock,Cumberland,3333,516,11,589,1547,8,3922,2063,19,3860,2144,6004
Woodstock,SCobb,491,87,0,155,391,0,646,478,0,578,546,1124
Woodstock,Chamblee,998,213,11,185,437,5,1183,650,16,1222,627,1849
Woodstock,NWDeKalb,343,89,5,62,158,4,405,247,9,437,224,661
Woodstock,NEDeKalb,250,46,0,39,121,2,289,167,2,296,162,458
Woodstock,Atlanta-DeKalb,36,7,1,11,11,0,47,18,1,44,22,66
Woodstock,Decatur,38,15,2,9,13,0,47,28,2,55,22,77
Woodstock,SWDeKalb,62,13,4,12,54,0,74,67,4,79,66,145
Woodstock,SEDeKalb,34,10,0,18,6,0,52,16,0,44,24,68
Woodstock,SDeKalb,54,19,0,21,40,0,75,59,0,73,61,134
Woodstock,WDouglas,65,11,0,14,28,0,79,39,0,76,42,118
Woodstock,EDouglas,193,38,0,55,120,0,248,158,0,231,175,406
Woodstock,WFayette,8,2,0,4,20,0,12,22,0,10,24,34
Woodstock,EFayette,16,7,0,6,1,0,22,8,0,23,7,30
Woodstock,NGwinnett,143,25,0,45,91,0,188,116,0,168,136,304
Woodstock,CentGwinnett,337,55,1,85,124,0,422,179,1,393,209,602
Woodstock,EGwinnett,30,2,0,3,49,0,33,51,0,32,52,84
Woodstock,Norcross,751,106,1,140,298,0,891,404,1,858,438,1296
Woodstock,Lilburn,67,9,0,30,73,0,97,82,0,76,103,179
Woodstock,Snellville,44,5,0,10,38,0,54,43,0,49,48,97
Woodstock,NHenry,17,4,0,7,15,0,24,19,0,21,22,43
Woodstock,EHenry,1,0,0,0,6,0,1,6,0,1,6,7
Woodstock,SHenry,5,1,0,5,24,0,10,25,0,6,29,35
Woodstock,SRockdale,3,2,0,1,6,0,4,8,0,5,7,12
Woodstock,NRockdale,10,5,0,5,0,0,15,5,0,15,5,20
Woodstock,NBarrow,8,4,0,4,1,0,12,5,0,12,5,17
Woodstock,SBarrow,1,1,0,1,1,0,2,2,0,2,2,4
Woodstock,NWBartow,176,28,0,57,127,0,233,155,0,204,184,388
Woodstock,NEBartow,192,33,0,69,182,0,261,215,0,225,251,476
Woodstock,SWBartow,325,45,0,104,303,0,429,348,0,370,407,777
Woodstock,Cartersville,1480,300,0,867,2021,0,2347,2321,0,1780,2888,4668
Woodstock,NECarroll,33,7,0,15,22,0,48,29,0,40,37,77
Woodstock,WCarroll,5,0,0,0,1,0,5,1,0,5,1,6
Woodstock,CentralCarroll,16,0,0,6,15,0,22,15,0,16,21,37
Woodstock,SECarroll,0,0,0,1,0,0,1,0,0,0,1,1
Woodstock,WCoweta,2,0,0,0,0,0,2,0,0,2,0,2
Woodstock,NCoweta,13,0,0,2,1,0,15,1,0,13,3,16
Woodstock,SCoweta,0,0,0,0,5,0,0,5,0,0,5,5
Woodstock,SECoweta,1,0,0,0,1,0,1,1,0,1,1,2
Woodstock,NForsyth,218,35,0,55,172,0,273,207,0,253,227,480
Woodstock,Cumming,664,116,0,167,399,0,831,515,0,780,566,1346
Woodstock,SForsyth,530,82,0,120,235,0,650,317,0,612,355,967
Woodstock,NHall,8,3,0,4,12,0,12,15,0,11,16,27
Woodstock,Gainesville,39,4,0,8,8,0,47,12,0,43,16,59
Woodstock,SHall,20,2,0,14,27,0,34,29,0,22,41,63
Woodstock,WNewton,2,1,0,2,2,0,4,3,0,3,4,7
Woodstock,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
Woodstock,NPaulding,528,89,0,245,642,0,773,731,0,617,887,1504
Woodstock,WPaulding,74,13,0,18,82,0,92,95,0,87,100,187
Woodstock,EPaulding,566,92,0,166,323,0,732,415,0,658,489,1147
Woodstock,NSpalding,3,0,0,0,6,0,3,6,0,3,6,9
Woodstock,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
Woodstock,WWalton,3,2,0,2,1,0,5,3,0,5,3,8
Woodstock,EWalton,4,0,0,1,0,0,5,0,0,4,1,5
Airport,NFulton,61,13,26,9,8,0,70,21,26,100,17,117
Airport,Roswell,68,20,32,6,44,0,74,64,32,120,50,170
Airport,SandySprings,232,80,166,28,32,6,260,112,172,478,66,544
Airport,Buckhead,597,130,417,57,118,16,654,248,433,1144,191,1335
Airport,NWAtlanta,597,110,284,111,174,22,708,284,306,991,307,1298
Airport,NEAtlanta,1234,195,682,281,326,115,1515,521,797,2111,722,2833
Airport,SWAtlanta,1595,272,531,613,936,134,2208,1208,665,2398,1683,4081
Airport,CBDAtlanta,1039,171,594,356,436,208,1395,607,802,1804,1000,2804
Airport,SEAtlanta,1659,330,363,1192,1434,139,2851,1764,502,2352,2765,5117
Airport,SFulton,882,143,47,319,632,11,1201,775,58,1072,962,2034
Airport,Tri-Cities,3913,723,378,5307,5775,222,9220,6498,600,5014,11304,16318
Airport,Shannon,3126,553,148,2257,5141,64,5383,5694,212,3827,7462,11289
Airport,WCherokee,6,2,0,0,0,0,6,2,0,8,0,8
Airport,NCherokee,4,1,0,1,0,0,5,1,0,5,1,6
Airport,ECentCherokee,18,4,1,6,4,0,24,8,1,23,10,33
Airport,Woodstock,59,12,2,2,8,0,61,20,2,73,10,83
Airport,Airport,5347,863,67,8487,8088,76,13834,8951,143,6277,16651,22928
Airport,NEClayton,3604,690,90,2812,4217,68,6416,4907,158,4384,7097,11481
Airport,Riverdale,3907,648,109,3238,6612,64,7145,7260,173,4664,9914,14578
Airport,SClayton,1450,256,42,440,1057,5,1890,1313,47,1748,1502,3250
Airport,NWCobb,158,33,14,20,23,2,178,56,16,205,45,250
Airport,NECobb,117,35,31,14,40,0,131,75,31,183,54,237
Airport,SWCobb,150,25,18,9,44,0,159,69,18,193,53,246
Airport,Marietta,117,23,17,18,12,2,135,35,19,157,32,189
Airport,Cumberland,472,84,73,33,47,3,505,131,76,629,83,712
Airport,SCobb,599,82,110,55,105,1,654,187,111,791,161,952
Airport,Chamblee,339,98,319,22,52,8,361,150,327,756,82,838
Airport,NWDeKalb,457,83,166,58,158,9,515,241,175,706,225,931
Airport,NEDeKalb,501,92,190,44,58,6,545,150,196,783,108,891
