FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
NGwinnett,NGwinnett,99771,18500,4,187403,447446,10,287174,465946,14,118275,634859,753134
NGwinnett,CentGwinnett,33458,5964,41,33649,86611,86,67107,92575,127,39463,120346,159809
NGwinnett,EGwinnett,10326,1971,0,10573,30313,4,20899,32284,4,12297,40890,53187
NGwinnett,Norcross,9080,1421,7,2105,5494,3,11185,6915,10,10508,7602,18110
NGwinnett,Lilburn,1566,250,0,711,1903,1,2277,2153,1,1816,2615,4431
NGwinnett,Snellville,2965,586,0,1525,4587,2,4490,5173,2,3551,6114,9665
NGwinnett,NHenry,58,10,0,18,50,0,76,60,0,68,68,136
NGwinnett,EHenry,50,3,0,13,37,0,63,40,0,53,50,103
NGwinnett,SHenry,24,2,0,12,35,0,36,37,0,26,47,73
NGwinnett,SRockdale,96,16,0,30,43,0,126,59,0,112,73,185
NGwinnett,NRockdale,390,68,0,82,193,0,472,261,0,458,275,733
NGwinnett,NBarrow,4805,927,1,3901,11088,0,8706,12015,1,5733,14989,20722
NGwinnett,SBarrow,2381,481,0,1126,3276,0,3507,3757,0,2862,4402,7264
NGwinnett,NWBartow,1,0,0,2,17,0,3,17,0,1,19,20
NGwinnett,NEBartow,5,0,0,4,3,0,9,3,0,5,7,12
NGwinnett,SWBartow,0,0,0,1,10,0,1,10,0,0,11,11
NGwinnett,Cartersville,12,3,0,3,24,0,15,27,0,15,27,42
NGwinnett,NECarroll,1,0,0,1,13,0,2,13,0,1,14,15
NGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,CentralCarroll,1,0,0,0,1,0,1,1,0,1,1,2
NGwinnett,SECarroll,0,0,0,1,0,0,1,0,0,0,1,1
NGwinnett,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,NCoweta,5,1,0,4,0,0,9,1,0,6,4,10
NGwinnett,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,SECoweta,0,0,0,1,0,0,1,0,0,0,1,1
NGwinnett,NForsyth,1133,191,0,406,1090,0,1539,1281,0,1324,1496,2820
NGwinnett,Cumming,4823,905,0,3807,10580,0,8630,11485,0,5728,14387,20115
NGwinnett,SForsyth,4723,842,0,3543,10538,0,8266,11380,0,5565,14081,19646
NGwinnett,NHall,756,116,0,184,395,0,940,511,0,872,579,1451
NGwinnett,Gainesville,4721,881,0,1168,3582,0,5889,4463,0,5602,4750,10352
NGwinnett,SHall,11742,2060,2,11453,29966,0,23195,32026,2,13804,41419,55223
NGwinnett,WNewton,304,48,0,89,141,0,393,189,0,352,230,582
NGwinnett,ENewton,51,5,0,20,21,0,71,26,0,56,41,97
NGwinnett,NPaulding,5,0,0,2,8,0,7,8,0,5,10,15
NGwinnett,WPaulding,1,0,0,2,12,0,3,12,0,1,14,15
NGwinnett,EPaulding,18,7,0,13,23,0,31,30,0,25,36,61
NGwinnett,NSpalding,2,0,0,0,0,0,2,0,0,2,0,2
NGwinnett,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NGwinnett,WWalton,1014,159,0,358,838,0,1372,997,0,1173,1196,2369
NGwinnett,EWalton,849,133,0,216,507,0,1065,640,0,982,723,1705
CentGwinnett,NFulton,9419,1814,16,9507,21764,26,18926,23578,42,11249,31297,42546
CentGwinnett,Roswell,2207,418,9,1385,3712,9,3592,4130,18,2634,5106,7740
CentGwinnett,SandySprings,3850,656,59,878,1869,47,4728,2525,106,4565,2794,7359
CentGwinnett,Buckhead,2603,544,122,391,1176,41,2994,1720,163,3269,1608,4877
CentGwinnett,NWAtlanta,741,187,21,108,255,2,849,442,23,949,365,1314
CentGwinnett,NEAtlanta,2202,496,213,381,1085,120,2583,1581,333,2911,1586,4497
CentGwinnett,SWAtlanta,322,84,22,106,202,9,428,286,31,428,317,745
CentGwinnett,CBDAtlanta,1362,414,546,208,631,110,1570,1045,656,2322,949,3271
CentGwinnett,SEAtlanta,359,88,13,103,214,14,462,302,27,460,331,791
CentGwinnett,SFulton,106,15,0,27,57,0,133,72,0,121,84,205
CentGwinnett,Tri-Cities,411,152,22,52,104,2,463,256,24,585,158,743
CentGwinnett,Shannon,88,24,1,38,32,1,126,56,2,113,71,184
CentGwinnett,WCherokee,60,10,0,18,44,0,78,54,0,70,62,132
CentGwinnett,NCherokee,49,6,0,39,60,0,88,66,0,55,99,154
CentGwinnett,ECentCherokee,612,100,0,233,519,0,845,619,0,712,752,1464
CentGwinnett,Woodstock,364,57,0,100,218,0,464,275,0,421,318,739
CentGwinnett,Airport,176,44,39,13,13,0,189,57,39,259,26,285
CentGwinnett,NEClayton,274,64,1,51,131,1,325,195,2,339,183,522
CentGwinnett,Riverdale,61,24,1,22,38,0,83,62,1,86,60,146
CentGwinnett,SClayton,64,12,0,41,38,0,105,50,0,76,79,155
CentGwinnett,NWCobb,354,56,0,118,227,4,472,283,4,410,349,759
CentGwinnett,NECobb,972,151,3,229,422,0,1201,573,3,1126,651,1777
CentGwinnett,SWCobb,121,14,0,36,82,0,157,96,0,135,118,253
CentGwinnett,Marietta,434,63,4,118,171,10,552,234,14,501,299,800
CentGwinnett,Cumberland,1796,271,13,240,403,12,2036,674,25,2080,655,2735
CentGwinnett,SCobb,335,46,2,94,186,1,429,232,3,383,281,664
CentGwinnett,Chamblee,6670,1085,69,2065,5013,72,8735,6098,141,7824,7150,14974
CentGwinnett,NWDeKalb,2232,426,46,940,3645,247,3172,4071,293,2704,4832,7536
CentGwinnett,NEDeKalb,5416,996,15,2714,6915,36,8130,7911,51,6427,9665,16092
CentGwinnett,Atlanta-DeKalb,193,22,7,58,169,3,251,191,10,222,230,452
CentGwinnett,Decatur,313,46,15,82,246,10,395,292,25,374,338,712
CentGwinnett,SWDeKalb,648,115,10,224,446,9,872,561,19,773,679,1452
CentGwinnett,SEDeKalb,963,227,0,565,1802,1,1528,2029,1,1190,2368,3558
CentGwinnett,SDeKalb,624,107,1,212,528,5,836,635,6,732,745,1477
CentGwinnett,WDouglas,52,4,0,20,53,0,72,57,0,56,73,129
CentGwinnett,EDouglas,111,14,0,29,76,0,140,90,0,125,105,230
CentGwinnett,WFayette,14,2,1,18,24,0,32,26,1,17,42,59
CentGwinnett,EFayette,41,9,0,19,15,0,60,24,0,50,34,84
CentGwinnett,NGwinnett,35448,6306,41,33955,87853,79,69403,94159,120,41795,121887,163682
CentGwinnett,CentGwinnett,145340,26722,777,235348,490450,1242,380688,517172,2019,172839,727040,899879
CentGwinnett,EGwinnett,15585,2936,18,16751,47233,55,32336,50169,73,18539,64039,82578
CentGwinnett,Norcross,26062,4670,174,22363,50515,247,48425,55185,421,30906,73125,104031
CentGwinnett,Lilburn,8524,1566,23,10315,27679,41,18839,29245,64,10113,38035,48148
CentGwinnett,Snellville,12160,2350,10,14048,39505,25,26208,41855,35,14520,53578,68098
CentGwinnett,NHenry,212,30,0,65,107,1,277,137,1,242,173,415
CentGwinnett,EHenry,135,20,0,42,113,0,177,133,0,155,155,310
CentGwinnett,SHenry,126,28,0,45,78,0,171,106,0,154,123,277
CentGwinnett,SRockdale,286,39,0,106,288,0,392,327,0,325,394,719
CentGwinnett,NRockdale,796,155,0,270,574,0,1066,729,0,951,844,1795
CentGwinnett,NBarrow,2556,414,0,767,1755,0,3323,2169,0,2970,2522,5492
CentGwinnett,SBarrow,2087,385,0,674,1840,0,2761,2225,0,2472,2514,4986
CentGwinnett,NWBartow,3,0,0,1,0,0,4,0,0,3,1,4
CentGwinnett,NEBartow,8,1,0,5,19,0,13,20,0,9,24,33
CentGwinnett,SWBartow,5,0,0,7,24,0,12,24,0,5,31,36
CentGwinnett,Cartersville,22,5,0,21,31,0,43,36,0,27,52,79
CentGwinnett,NECarroll,7,3,0,6,6,0,13,9,0,10,12,22
CentGwinnett,WCarroll,2,0,0,0,0,0,2,0,0,2,0,2
CentGwinnett,CentralCarroll,0,0,0,2,1,0,2,1,0,0,3,3
CentGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
CentGwinnett,WCoweta,2,0,0,0,12,0,2,12,0,2,12,14
CentGwinnett,NCoweta,24,6,0,12,12,0,36,18,0,30,24,54
CentGwinnett,SCoweta,0,0,0,1,0,0,1,0,0,0,1,1
CentGwinnett,SECoweta,1,2,0,1,5,0,2,7,0,3,6,9
CentGwinnett,NForsyth,875,138,0,287,637,0,1162,775,0,1013,924,1937
CentGwinnett,Cumming,2656,434,0,1015,2750,1,3671,3184,1,3090,3766,6856
CentGwinnett,SForsyth,4154,810,1,3056,8510,2,7210,9320,3,4965,11568,16533
CentGwinnett,NHall,424,79,0,101,366,0,525,445,0,503,467,970
CentGwinnett,Gainesville,1472,257,0,294,728,0,1766,985,0,1729,1022,2751
CentGwinnett,SHall,3555,548,0,1067,2604,0,4622,3152,0,4103,3671,7774
CentGwinnett,WNewton,702,134,0,213,611,0,915,745,0,836,824,1660
CentGwinnett,ENewton,118,20,0,53,139,0,171,159,0,138,192,330
CentGwinnett,NPaulding,26,3,0,5,41,0,31,44,0,29,46,75
CentGwinnett,WPaulding,6,0,0,4,6,0,10,6,0,6,10,16
CentGwinnett,EPaulding,80,9,0,46,58,0,126,67,0,89,104,193
CentGwinnett,NSpalding,7,2,0,1,3,0,8,5,0,9,4,13
CentGwinnett,SSpalding,1,1,0,3,12,0,4,13,0,2,15,17
CentGwinnett,WWalton,2344,446,0,1068,2934,1,3412,3380,1,2790,4003,6793
CentGwinnett,EWalton,1051,197,0,355,914,0,1406,1111,0,1248,1269,2517
EGwinnett,NFulton,909,151,1,187,427,2,1096,578,3,1061,616,1677
EGwinnett,Roswell,337,58,0,65,112,0,402,170,0,395,177,572
EGwinnett,SandySprings,983,160,2,115,290,4,1098,450,6,1145,409,1554
EGwinnett,Buckhead,649,141,8,91,241,3,740,382,11,798,335,1133
EGwinnett,NWAtlanta,202,53,1,25,86,5,227,139,6,256,116,372
EGwinnett,NEAtlanta,478,104,6,106,480,14,584,584,20,588,600,1188
EGwinnett,SWAtlanta,92,24,1,26,100,3,118,124,4,117,129,246
EGwinnett,CBDAtlanta,359,94,52,80,170,5,439,264,57,505,255,760
EGwinnett,SEAtlanta,91,15,0,36,49,3,127,64,3,106,88,194
EGwinnett,SFulton,29,2,0,3,8,0,32,10,0,31,11,42
EGwinnett,Tri-Cities,126,35,1,13,31,0,139,66,1,162,44,206
EGwinnett,Shannon,15,4,0,4,37,1,19,41,1,19,42,61
EGwinnett,WCherokee,5,1,0,4,9,0,9,10,0,6,13,19
EGwinnett,NCherokee,2,0,0,3,1,0,5,1,0,2,4,6
EGwinnett,ECentCherokee,48,9,0,18,18,0,66,27,0,57,36,93
EGwinnett,Woodstock,42,6,0,13,28,0,55,34,0,48,41,89
EGwinnett,Airport,54,9,1,4,10,0,58,19,1,64,14,78
EGwinnett,NEClayton,100,20,0,20,17,0,120,37,0,120,37,157
EGwinnett,Riverdale,21,4,1,5,6,0,26,10,1,26,11,37
EGwinnett,SClayton,16,2,0,7,38,0,23,40,0,18,45,63
EGwinnett,NWCobb,62,9,0,12,52,0,74,61,0,71,64,135
EGwinnett,NECobb,195,22,0,32,80,0,227,102,0,217,112,329
EGwinnett,SWCobb,20,3,0,4,11,0,24,14,0,23,15,38
EGwinnett,Marietta,121,18,0,31,57,1,152,75,1,139,89,228
EGwinnett,Cumberland,544,76,1,65,106,0,609,182,1,621,171,792
EGwinnett,SCobb,78,8,0,18,28,0,96,36,0,86,46,132
EGwinnett,Chamblee,1435,250,3,229,482,2,1664,732,5,1688,713,2401
EGwinnett,NWDeKalb,580,114,0,292,656,23,872,770,23,694,971,1665
EGwinnett,NEDeKalb,1513,275,0,372,1055,1,1885,1330,1,1788,1428,3216
EGwinnett,Atlanta-DeKalb,52,11,0,10,46,0,62,57,0,63,56,119
EGwinnett,Decatur,81,11,0,27,64,1,108,75,1,92,92,184
EGwinnett,SWDeKalb,194,27,0,49,147,1,243,174,1,221,197,418
EGwinnett,SEDeKalb,443,68,0,149,480,0,592,548,0,511,629,1140
EGwinnett,SDeKalb,213,27,0,75,113,0,288,140,0,240,188,428
EGwinnett,WDouglas,8,0,0,1,0,0,9,0,0,8,1,9
EGwinnett,EDouglas,21,6,0,2,12,0,23,18,0,27,14,41
EGwinnett,WFayette,9,0,0,2,1,0,11,1,0,9,3,12
EGwinnett,EFayette,10,4,0,2,27,0,12,31,0,14,29,43
EGwinnett,NGwinnett,9909,1857,0,10507,29943,3,20416,31800,3,11766,40453,52219
EGwinnett,CentGwinnett,14714,2715,19,16763,46573,47,31477,49288,66,17448,63383,80831
EGwinnett,EGwinnett,19542,3725,0,43926,112693,4,63468,116418,4,23267,156623,179890
EGwinnett,Norcross,3168,519,1,591,1810,1,3759,2329,2,3688,2402,6090
EGwinnett,Lilburn,1333,283,1,731,2317,0,2064,2600,1,1617,3048,4665
EGwinnett,Snellville,5560,1068,0,9054,25965,0,14614,27033,0,6628,35019,41647
EGwinnett,NHenry,61,11,0,15,58,0,76,69,0,72,73,145
EGwinnett,EHenry,35,7,0,15,36,0,50,43,0,42,51,93
EGwinnett,SHenry,70,8,0,12,7,0,82,15,0,78,19,97
EGwinnett,SRockdale,134,19,0,34,107,0,168,126,0,153,141,294
EGwinnett,NRockdale,779,143,0,201,504,0,980,647,0,922,705,1627
EGwinnett,NBarrow,2308,456,0,2029,5953,0,4337,6409,0,2764,7982,10746
EGwinnett,SBarrow,2235,386,0,2118,6378,0,4353,6764,0,2621,8496,11117
EGwinnett,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SWBartow,0,0,0,0,4,0,0,4,0,0,4,4
EGwinnett,Cartersville,1,0,0,1,6,0,2,6,0,1,7,8
EGwinnett,NECarroll,1,0,0,0,0,0,1,0,0,1,0,1
EGwinnett,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,CentralCarroll,0,0,0,1,0,0,1,0,0,0,1,1
EGwinnett,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,NCoweta,0,0,0,0,1,0,0,1,0,0,1,1
EGwinnett,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
EGwinnett,SECoweta,0,0,0,0,9,0,0,9,0,0,9,9
EGwinnett,NForsyth,92,9,0,20,68,0,112,77,0,101,88,189
EGwinnett,Cumming,337,75,0,99,273,0,436,348,0,412,372,784
EGwinnett,SForsyth,441,73,0,93,253,0,534,326,0,514,346,860
EGwinnett,NHall,60,14,0,20,26,0,80,40,0,74,46,120
EGwinnett,Gainesville,511,91,0,98,223,0,609,314,0,602,321,923
EGwinnett,SHall,788,143,0,441,857,0,1229,1000,0,931,1298,2229
EGwinnett,WNewton,616,115,0,145,311,0,761,426,0,731,456,1187
EGwinnett,ENewton,81,6,0,27,77,0,108,83,0,87,104,191
EGwinnett,NPaulding,0,0,0,0,4,0,0,4,0,0,4,4
EGwinnett,WPaulding,1,0,0,0,0,0,1,0,0,1,0,1
EGwinnett,EPaulding,9,0,0,5,5,0,14,5,0,9,10,19
EGwinnett,NSpalding,3,0,0,3,0,0,6,0,0,3,3,6
EGwinnett,SSpalding,2,0,0,0,0,0,2,0,0,2,0,2
EGwinnett,WWalton,2166,408,0,2410,7691,0,4576,8099,0,2574,10101,12675
EGwinnett,EWalton,1341,255,0,622,1573,0,1963,1828,0,1596,2195,3791
Norcross,NFulton,7036,1319,28,4847,12353,41,11883,13672,69,8383,17241,25624
Norcross,Roswell,4427,827,35,4926,11139,29,9353,11966,64,5289,16094,21383
Norcross,SandySprings,6408,1126,116,4733,9712,113,11141,10838,229,7650,14558,22208
Norcross,Buckhead,4008,693,281,1110,2631,121,5118,3324,402,4982,3862,8844
Norcross,NWAtlanta,779,180,75,141,314,15,920,494,90,1034,470,1504
Norcross,NEAtlanta,2856,585,493,797,2271,302,3653,2856,795,3934,3370,7304
Norcross,SWAtlanta,578,113,61,110,218,28,688,331,89,752,356,1108
Norcross,CBDAtlanta,1506,403,979,315,1042,289,1821,1445,1268,2888,1646,4534
Norcross,SEAtlanta,473,158,64,115,287,47,588,445,111,695,449,1144
Norcross,SFulton,161,30,4,37,50,1,198,80,5,195,88,283
Norcross,Tri-Cities,450,149,41,57,109,2,507,258,43,640,168,808
Norcross,Shannon,189,49,7,32,52,0,221,101,7,245,84,329
Norcross,WCherokee,117,15,0,18,27,0,135,42,0,132,45,177
Norcross,NCherokee,64,7,0,12,38,0,76,45,0,71,50,121
Norcross,ECentCherokee,815,119,0,204,324,0,1019,443,0,934,528,1462
Norcross,Woodstock,754,107,2,160,296,0,914,403,2,863,456,1319
Norcross,Airport,165,42,61,19,10,9,184,52,70,268,38,306
Norcross,NEClayton,410,76,5,80,130,1,490,206,6,491,211,702
Norcross,Riverdale,180,55,4,17,105,0,197,160,4,239,122,361
Norcross,SClayton,191,41,2,37,100,0,228,141,2,234,137,371
Norcross,NWCobb,766,120,1,174,272,13,940,392,14,887,459,1346
Norcross,NECobb,1583,243,2,497,1221,2,2080,1464,4,1828,1720,3548
Norcross,SWCobb,275,41,1,58,109,0,333,150,1,317,167,484
Norcross,Marietta,599,111,13,184,245,31,783,356,44,723,460,1183
Norcross,Cumberland,2464,366,52,501,1240,19,2965,1606,71,2882,1760,4642
Norcross,SCobb,605,79,2,124,293,0,729,372,2,686,417,1103
Norcross,Chamblee,13049,2411,199,15062,31311,255,28111,33722,454,15659,46628,62287
Norcross,NWDeKalb,3085,503,140,2039,6659,766,5124,7162,906,3728,9464,13192
Norcross,NEDeKalb,9647,1872,84,12345,28177,109,21992,30049,193,11603,40631,52234
Norcross,Atlanta-DeKalb,250,40,21,84,200,6,334,240,27,311,290,601
Norcross,Decatur,421,70,27,210,511,26,631,581,53,518,747,1265
Norcross,SWDeKalb,1001,212,36,460,1254,14,1461,1466,50,1249,1728,2977
Norcross,SEDeKalb,1362,268,3,589,1796,4,1951,2064,7,1633,2389,4022
Norcross,SDeKalb,973,184,7,233,603,3,1206,787,10,1164,839,2003
Norcross,WDouglas,113,16,0,27,79,0,140,95,0,129,106,235
Norcross,EDouglas,187,30,1,40,110,0,227,140,1,218,150,368
Norcross,WFayette,35,10,0,15,17,0,50,27,0,45,32,77
Norcross,EFayette,79,13,0,23,41,0,102,54,0,92,64,156
Norcross,NGwinnett,8960,1448,7,2077,5627,2,11037,7075,9,10415,7706,18121
Norcross,CentGwinnett,27430,4925,173,22555,51122,239,49985,56047,412,32528,73916,106444
Norcross,EGwinnett,3082,494,1,582,1608,1,3664,2102,2,3577,2191,5768
Norcross,Norcross,80815,15062,711,121469,229886,857,202284,244948,1568,96588,352212,448800
Norcross,Lilburn,11303,2065,56,12715,34835,95,24018,36900,151,13424,47645,61069
Norcross,Snellville,4131,717,9,1448,4087,1,5579,4804,10,4857,5536,10393
Norcross,NHenry,377,57,0,67,174,0,444,231,0,434,241,675
Norcross,EHenry,243,37,0,44,68,0,287,105,0,280,112,392
Norcross,SHenry,212,34,1,51,69,0,263,103,1,247,120,367
Norcross,SRockdale,327,47,1,54,147,0,381,194,1,375,201,576
Norcross,NRockdale,430,81,1,83,182,0,513,263,1,512,265,777
Norcross,NBarrow,888,147,0,98,267,0,986,414,0,1035,365,1400
Norcross,SBarrow,644,114,0,97,196,0,741,310,0,758,293,1051
Norcross,NWBartow,16,1,0,4,1,0,20,2,0,17,5,22
Norcross,NEBartow,16,3,0,12,26,0,28,29,0,19,38,57
Norcross,SWBartow,30,3,0,3,5,0,33,8,0,33,8,41
Norcross,Cartersville,99,23,0,31,49,0,130,72,0,122,80,202
Norcross,NECarroll,26,4,0,8,44,0,34,48,0,30,52,82
Norcross,WCarroll,1,0,0,0,9,0,1,9,0,1,9,10
Norcross,CentralCarroll,3,1,0,1,6,0,4,7,0,4,7,11
Norcross,SECarroll,5,0,0,1,0,0,6,0,0,5,1,6
Norcross,WCoweta,8,0,0,6,3,0,14,3,0,8,9,17
Norcross,NCoweta,73,3,0,24,48,0,97,51,0,76,72,148
Norcross,SCoweta,5,0,0,2,5,0,7,5,0,5,7,12
Norcross,SECoweta,8,0,0,3,5,0,11,5,0,8,8,16
Norcross,NForsyth,798,116,0,118,346,0,916,462,0,914,464,1378
Norcross,Cumming,1956,304,2,411,953,0,2367,1257,2,2262,1364,3626
Norcross,SForsyth,2324,444,3,972,2781,0,3296,3225,3,2771,3753,6524
Norcross,NHall,247,32,0,34,94,0,281,126,0,279,128,407
Norcross,Gainesville,647,112,0,90,200,0,737,312,0,759,290,1049
Norcross,SHall,1474,223,0,201,432,0,1675,655,0,1697,633,2330
Norcross,WNewton,445,70,1,76,209,0,521,279,1,516,285,801
Norcross,ENewton,62,5,0,22,20,0,84,25,0,67,42,109
Norcross,NPaulding,97,9,0,12,15,0,109,24,0,106,27,133
Norcross,WPaulding,24,8,0,15,13,0,39,21,0,32,28,60
Norcross,EPaulding,228,34,0,45,107,0,273,141,0,262,152,414
Norcross,NSpalding,15,1,0,2,13,0,17,14,0,16,15,31
Norcross,SSpalding,6,2,0,2,22,0,8,24,0,8,24,32
Norcross,WWalton,720,127,0,124,296,0,844,423,0,847,420,1267
Norcross,EWalton,318,45,0,59,89,0,377,134,0,363,148,511
Lilburn,NFulton,936,191,4,384,915,6,1320,1106,10,1131,1305,2436
Lilburn,Roswell,529,87,1,248,556,2,777,643,3,617,806,1423
Lilburn,SandySprings,1524,230,25,425,753,25,1949,983,50,1779,1203,2982
Lilburn,Buckhead,1091,210,59,266,888,10,1357,1098,69,1360,1164,2524
Lilburn,NWAtlanta,323,59,19,55,143,4,378,202,23,401,202,603
Lilburn,NEAtlanta,1041,197,83,414,1004,64,1455,1201,147,1321,1482,2803
Lilburn,SWAtlanta,200,57,13,74,129,7,274,186,20,270,210,480
Lilburn,CBDAtlanta,863,153,390,213,446,101,1076,599,491,1406,760,2166
Lilburn,SEAtlanta,272,54,8,81,165,8,353,219,16,334,254,588
Lilburn,SFulton,58,15,3,17,29,0,75,44,3,76,46,122
Lilburn,Tri-Cities,244,43,7,47,80,0,291,123,7,294,127,421
Lilburn,Shannon,80,11,0,23,17,0,103,28,0,91,40,131
Lilburn,WCherokee,11,0,0,5,8,0,16,8,0,11,13,24
Lilburn,NCherokee,3,0,0,6,10,0,9,10,0,3,16,19
Lilburn,ECentCherokee,65,9,0,34,97,0,99,106,0,74,131,205
Lilburn,Woodstock,84,14,0,27,22,0,111,36,0,98,49,147
Lilburn,Airport,151,27,22,12,4,0,163,31,22,200,16,216
Lilburn,NEClayton,265,51,0,47,201,0,312,252,0,316,248,564
Lilburn,Riverdale,71,6,0,25,50,0,96,56,0,77,75,152
Lilburn,SClayton,78,11,0,27,55,0,105,66,0,89,82,171
Lilburn,NWCobb,127,14,0,59,36,0,186,50,0,141,95,236
Lilburn,NECobb,354,50,0,75,305,0,429,355,0,404,380,784
Lilburn,SWCobb,41,6,0,7,29,0,48,35,0,47,36,83
Lilburn,Marietta,214,36,3,62,73,8,276,109,11,253,143,396
Lilburn,Cumberland,819,109,10,102,190,5,921,299,15,938,297,1235
Lilburn,SCobb,137,16,0,40,39,0,177,55,0,153,79,232
Lilburn,Chamblee,2732,455,23,1276,3237,11,4008,3692,34,3210,4524,7734
Lilburn,NWDeKalb,1836,311,35,1380,5475,240,3216,5786,275,2182,7095,9277
Lilburn,NEDeKalb,8370,1431,92,10409,25067,68,18779,26498,160,9893,35544,45437
Lilburn,Atlanta-DeKalb,143,30,3,81,281,1,224,311,4,176,363,539
Lilburn,Decatur,243,48,2,223,545,15,466,593,17,293,783,1076
Lilburn,SWDeKalb,815,159,16,615,1555,10,1430,1714,26,990,2180,3170
Lilburn,SEDeKalb,1996,349,6,2571,7741,18,4567,8090,24,2351,10330,12681
Lilburn,SDeKalb,676,138,2,443,1146,5,1119,1284,7,816,1594,2410
Lilburn,WDouglas,26,6,0,4,4,0,30,10,0,32,8,40
Lilburn,EDouglas,71,12,0,25,33,0,96,45,0,83,58,141
Lilburn,WFayette,23,3,0,2,22,0,25,25,0,26,24,50
Lilburn,EFayette,35,12,0,13,17,0,48,29,0,47,30,77
Lilburn,NGwinnett,1686,274,0,747,2097,1,2433,2371,1,1960,2845,4805
Lilburn,CentGwinnett,8754,1615,24,10434,27588,49,19188,29203,73,10393,38071,48464
Lilburn,EGwinnett,1370,275,1,727,2370,0,2097,2645,1,1646,3097,4743
Lilburn,Norcross,10963,1961,57,12501,34349,90,23464,36310,147,12981,46940,59921
Lilburn,Lilburn,21552,3771,52,48671,108431,116,70223,112202,168,25375,157218,182593
Lilburn,Snellville,6083,1118,1,8844,25962,1,14927,27080,2,7202,34807,42009
Lilburn,NHenry,217,32,0,74,222,0,291,254,0,249,296,545
Lilburn,EHenry,135,24,0,50,130,0,185,154,0,159,180,339
Lilburn,SHenry,118,15,0,28,100,0,146,115,0,133,128,261
Lilburn,SRockdale,306,48,0,142,444,0,448,492,0,354,586,940
Lilburn,NRockdale,762,129,1,378,1049,0,1140,1178,1,892,1427,2319
Lilburn,NBarrow,209,33,0,54,168,0,263,201,0,242,222,464
Lilburn,SBarrow,209,43,0,49,142,0,258,185,0,252,191,443
Lilburn,NWBartow,2,0,0,0,0,0,2,0,0,2,0,2
Lilburn,NEBartow,1,0,0,0,5,0,1,5,0,1,5,6
Lilburn,SWBartow,1,2,0,0,23,0,1,25,0,3,23,26
Lilburn,Cartersville,7,2,0,6,10,0,13,12,0,9,16,25
Lilburn,NECarroll,0,1,0,1,3,0,1,4,0,1,4,5
Lilburn,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
Lilburn,CentralCarroll,1,0,0,0,1,0,1,1,0,1,1,2
Lilburn,SECarroll,0,0,0,0,1,0,0,1,0,0,1,1
Lilburn,WCoweta,3,0,0,0,16,0,3,16,0,3,16,19
Lilburn,NCoweta,19,2,0,13,41,0,32,43,0,21,54,75
Lilburn,SCoweta,1,0,0,0,4,0,1,4,0,1,4,5
Lilburn,SECoweta,1,3,0,2,1,0,3,4,0,4,3,7
Lilburn,NForsyth,58,7,0,22,59,0,80,66,0,65,81,146
Lilburn,Cumming,206,27,0,65,156,0,271,183,0,233,221,454
Lilburn,SForsyth,271,57,0,136,345,0,407,402,0,328,481,809
Lilburn,NHall,38,10,0,6,22,0,44,32,0,48,28,76
Lilburn,Gainesville,114,25,0,37,80,0,151,105,0,139,117,256
Lilburn,SHall,236,37,0,82,248,0,318,285,0,273,330,603
Lilburn,WNewton,425,93,0,116,345,0,541,438,0,518,461,979
Lilburn,ENewton,47,8,0,22,60,0,69,68,0,55,82,137
Lilburn,NPaulding,9,0,0,6,4,0,15,4,0,9,10,19
Lilburn,WPaulding,1,0,0,2,9,0,3,9,0,1,11,12
Lilburn,EPaulding,26,2,0,8,6,0,34,8,0,28,14,42
Lilburn,NSpalding,6,2,0,7,3,0,13,5,0,8,10,18
Lilburn,SSpalding,6,0,0,2,17,0,8,17,0,6,19,25
Lilburn,WWalton,689,112,0,288,813,0,977,925,0,801,1101,1902
Lilburn,EWalton,215,37,0,67,170,0,282,207,0,252,237,489
Snellville,NFulton,876,177,3,235,463,4,1111,640,7,1056,702,1758
Snellville,Roswell,387,56,1,84,266,0,471,322,1,444,350,794
Snellville,SandySprings,1166,215,12,182,378,8,1348,593,20,1393,568,1961
Snellville,Buckhead,859,184,28,161,600,7,1020,784,35,1071,768,1839
Snellville,NWAtlanta,319,68,7,52,123,3,371,191,10,394,178,572
Snellville,NEAtlanta,1022,172,63,321,772,68,1343,944,131,1257,1161,2418
Snellville,SWAtlanta,217,43,5,64,116,12,281,159,17,265,192,457
